"","ID","date","beepo","mood","arousal","valence","activity","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather"
"38","1",2014-03-28,3,8,-1.03776767783365,2.40052878606015,1.34067936777141,2.99110660348653,-0.244834451811987,0.00212337872432733,-0.291188437975919,-0.133442766635137,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.0169321430555568,0.0694017676036844,4.68602300564563,-0.102064033193666,0.908835170231369,-0.0909304994783639
"39","1",2014-03-28,4,6,0.133619998082296,-1.28745607953339,0.521468660033954,-0.391197164769954,-0.244834451811987,-0.120434826060182,-0.4254633354531,-0.239798490220297,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.029036312780795,-0.151128853297465,0.02678323282625,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"40","1",2014-03-28,5,7,-1.03776767783365,0.556536353263378,-0.400153340612058,0.454378777294166,-0.244834451811987,-0.0439576366072346,-0.326956840543164,0.786929249848981,1.68679740398609,1.41601793946877,-0.0433444320672576,0.589753612297428,-0.10620175870493,-0.00202513393015226,-0.102064033193666,0.85648603457964,-0.0909304994783639
"41","1",2014-03-29,1,7.04320211849944,-0.0483266252628751,-0.120696391423923,-0.704734654793473,-0.391197164769954,-0.244834451811987,1.12133585353981,0.0842399139727957,1.22734953244713,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.101296853730498,-0.304034173555784,-0.107472237406511,1.06338846367829,2.86154695918311,-0.0909304994783639
"42","1",2014-03-29,2,8,0.133619998082296,0.556536353263378,-0.544461162871743,-0.391197164769954,-0.244834451811987,-0.186205046738334,-0.0972220407821272,-0.239798490220297,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.523641497452979,-0.304034173555784,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"43","1",2014-03-29,3,7.11366065972447,-0.0417042079569506,-0.121961612353866,-0.70157178363563,-0.391197164769954,-0.244834451811987,-0.122437819385305,0.0653842520216116,0.990963735361874,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.190279227221054,0.438109334869497,0.181299835021696,-0.102064033193666,3.6324146903975,-0.0909304994783639
"44","1",2014-03-29,4,8.5,0.133619998082296,0.556536353263378,0.319123542893284,-0.391197164769954,-0.244834451811987,-0.0976928609394177,0.0178714584253583,0.263869044034385,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.0802383843765573,-0.253554047162583,-0.107472237406511,-0.102064033193666,1.602941974985,-0.0909304994783639
"45","1",2014-03-29,5,7,1.30500767399824,0.556536353263378,-0.286593073358864,2.99110660348653,1.29833373201543,-0.121021364810309,0.577178600872621,-0.193538248602588,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.105891386288358,-0.304034173555784,-0.107472237406511,-0.102064033193666,2.08437596469638,-0.0909304994783639
"46","1",2014-03-30,1,7.13007980345338,-0.0443146456934288,-0.153196463420157,-0.849377371169748,-0.391197164769954,-0.244834451811987,-0.129064977130517,0.245885603986257,0.267605725682329,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.141111584603363,-0.286904084511772,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"47","1",2014-03-30,2,7.5,0.133619998082296,-0.365459863135007,-0.248288382931945,-0.391197164769954,-0.244834451811987,-0.083838215331298,-0.216202660057186,0.244906229032163,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.0999587729261288,-0.0401017399632792,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"48","1",2014-03-30,3,8,-1.03776767783365,0.556536353263378,-0.972573537677947,-0.391197164769954,-0.244834451811987,-0.199882027081893,-0.587728563170398,-0.239798490220297,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.127778565159826,-0.304034173555784,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"49","1",2014-03-30,4,7.08502326383258,-0.0613571852362363,-0.207553364238336,-0.991526794063823,-0.391197164769954,-0.244834451811987,-0.0868074156431447,-0.24485212731829,0.376261181851146,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.11294626771193,-0.304034173555784,-0.107472237406511,-0.102064033193666,0.553502057623921,-0.0909304994783639
"50","1",2014-03-30,5,7,-1.03776767783365,0.556536353263378,-1.04838656322145,-0.391197164769954,-0.244834451811987,-0.180915651647285,-0.587728563170398,-0.239798490220297,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.190279227221054,-0.304034173555784,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"51","1",2014-03-31,1,7,-1.03776767783365,0.556536353263378,-0.910296859096711,-0.391197164769954,-0.244834451811987,0.138989721732892,3.58854444085273,1.23827556502249,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.567292970224087,0.441203478154746,-0.107472237406511,-0.102064033193666,3.59589493624046,-0.0909304994783639
"52","1",2014-03-31,2,7,1.30500767399824,-1.28745607953339,-0.742745395116433,3.83668254555065,-0.244834451811987,0.0385958671450935,-0.303142322166637,0.0434339956435184,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.357439573053135,0.956924754818829,0.11929383209485,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"53","1",2014-03-31,3,7,-1.03776767783365,-1.28745607953339,-0.93338745739061,-0.391197164769954,-0.244834451811987,-0.14607703465495,-0.317044237281787,-0.239798490220297,-0.111760516543462,0.227456032410128,-0.0433444320672576,-0.127184621129315,-0.304034173555784,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"54","1",2014-03-31,4,8,0.133619998082296,0.556536353263378,0.955332905275525,0.454378777294166,-0.244834451811987,1.40090634432307,0.0383724081343587,0.269896247054035,1.27920204740837,-0.107009183446208,-0.0433444320672576,-0.114056409972162,-0.113350470032984,0.243647286761178,0.411438435831403,-0.128389948810977,-0.0909304994783639
"55","1",2014-03-31,5,8,1.30500767399824,0.556536353263378,-0.176536769471126,-0.391197164769954,-0.244834451811987,-0.0227148742668777,1.24647476280669,0.342357781065115,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.198515169762768,-0.0044486945567053,0.324565148116907,-0.102064033193666,0.321759200308531,-0.0909304994783639
"56","1",2014-04-01,1,7,1.30500767399824,0.556536353263378,-0.626598346131061,-0.391197164769954,-0.244834451811987,0.329665924709893,3.49938338479076,0.519368105917053,0.838901959597268,-0.107009183446208,0.021518597929306,-0.128550009705202,1.47492054526302,-0.107472237406511,-0.102064033193666,2.57615514073893,-0.0909304994783639
"57","1",2014-04-01,2,7,1.30500767399824,0.556536353263378,2.41125346121597,-0.391197164769954,-0.244834451811987,-0.0055146051379778,0.0256482533551605,-0.236688170984991,-0.111760516543462,1.42716111582166,-0.0433444320672576,-0.0875337368855571,0.222602087438495,6.85981281337901,-0.102064033193666,1.6253951246642,-0.0909304994783639
"58","1",2014-04-01,3,6,0.133619998082296,-1.28745607953339,-0.509044450940469,-0.391197164769954,-0.244834451811987,-0.0589326280160811,1.13088946562812,0.031523898591443,8.69929867234351,-0.107009183446208,-0.0433444320672576,0.180266751446039,2.21183619187536,1.81734631352636,-0.102064033193666,4.20043842387566,-0.0909304994783639
"59","1",2014-04-01,4,5,0.133619998082296,-3.13144851233016,-0.867723749888097,0.454378777294166,-0.244834451811987,-0.109008272401067,0.060854601098307,-0.239798490220297,2.46001142602238,-0.107009183446208,-0.0433444320672576,0.102057293819231,-0.137332594694601,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"60","1",2014-04-01,5,5,-1.03776767783365,-3.13144851233016,-0.449915160264565,-0.391197164769954,-0.244834451811987,-0.0625159498131923,-0.248961514520848,0.155978118457464,6.02536658994555,-0.107009183446208,0.100128152430773,-0.190279227221054,2.92304329585002,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"61","1",2014-04-02,1,6,1.30500767399824,-1.28745607953339,-0.466776331777318,-0.391197164769954,-0.244834451811987,0.199085200284987,5.43573378806116,0.347651157532704,0.706835534606375,-0.107009183446208,-0.0433444320672576,0.581841185500163,1.24495999471788,-0.107472237406511,-0.102064033193666,2.44067059204029,-0.0909304994783639
"62","1",2014-04-02,2,6.5058347266681,-0.141103455132388,-0.570353512704319,0.195101682304167,-0.391197164769954,-0.244834451811987,0.364162191283758,0.839266042747176,-0.176472943262182,-0.111760516543462,-0.107009183446208,0.160690883504953,2.00825580378643,1.5671632253373,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"63","1",2014-04-02,3,7,1.30500767399824,0.556536353263378,0.201420700405674,-0.391197164769954,-0.244834451811987,1.40477685106837,0.656543296830013,0.913764568004222,4.66481605441899,-0.107009183446208,-0.0433444320672576,0.1766279908913,0.828058547776677,-0.107472237406511,-0.102064033193666,4.2079168718259,-0.0909304994783639
"64","1",2014-04-02,4,6,-0.199164144800456,-0.565045710873636,-0.5274260734108,-0.391197164769954,-0.244834451811987,-0.138721368199345,0.100184387414614,-0.219797878671646,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.128659240791273,0.0737077557400902,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"65","1",2014-04-02,5,7,-1.03776767783365,0.556536353263378,-0.683777309018571,2.99110660348653,-0.244834451811987,0.146741281563409,0.825583839972355,-0.00178384382178538,2.64717015084353,-0.107009183446208,-0.0433444320672576,0.107607598380212,1.21453313499029,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"66","1",2014-04-03,1,7,-2.2091553537496,0.556536353263378,-0.934667024906193,-0.391197164769954,-0.244834451811987,0.560992589224057,5.05644641878607,0.643877593054778,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.121279315538604,2.41526857027769,-0.0023831044595283,-0.102064033193666,1.79869925299694,-0.0909304994783639
"67","1",2014-04-03,2,6,-1.03776767783365,-3.13144851233016,-0.0895018828257695,-0.391197164769954,-0.244834451811987,0.264914642717993,3.30265269978027,0.201791616295571,2.45856162865843,-0.107009183446208,-0.0433444320672576,0.740472030246714,1.76648739941019,-0.107472237406511,-0.102064033193666,0.37195383071745,-0.0909304994783639
"68","1",2014-04-03,3,7,-1.03776767783365,0.556536353263378,-0.3561243402341,0.454378777294166,-0.244834451811987,0.28828452069159,4.86772373762166,0.0547039134650298,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.16707709780297,0.094609146188117,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"69","1",2014-04-03,4,6,-1.03776767783365,-1.28745607953339,-0.705621740107379,0.454378777294166,-0.244834451811987,-0.124593329010599,1.06663254786303,0.382180920731373,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.135520318385106,-0.0946883945519631,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"70","1",2014-04-03,5,6,-1.03776767783365,-3.13144851233016,-0.932671945286627,1.29995471935829,-0.244834451811987,-0.154751804855654,-0.303400356426791,-0.239798490220297,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.141848894434342,-0.236009953031107,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"71","1",2014-04-04,1,6.44900139243133,-0.293694377384993,-0.602691933093071,-0.905466473898026,0.454378777294166,1.29833373201543,-0.086951819374158,-0.179519641003453,-0.239798490220297,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.0938759668205522,-0.304034173555784,-0.107472237406511,-0.102064033193666,0.246689827550814,-0.0909304994783639
"72","1",2014-04-04,2,6,-1.03776767783365,-1.28745607953339,-0.514027012213189,-0.391197164769954,-0.244834451811987,0.0796633147369798,1.90103742396541,0.811959183122639,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.106703792491011,1.269433226629,-0.107472237406511,-0.102064033193666,0.247526701488103,-0.0909304994783639
"73","1",2014-04-04,3,6,0.71931383604027,-0.365459863135007,1.04379534164051,-0.391197164769954,-0.244834451811987,-0.0495082564251731,-0.0749582827611809,-0.0479980293797415,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.135499837556467,-0.273640836507342,-0.107472237406511,-0.102064033193666,0.766032426038558,-0.0909304994783639
"74","1",2014-04-04,4,6,1.30500767399824,-1.28745607953339,0.903798844523845,0.454378777294166,-0.244834451811987,0.0435412893038414,1.61641286104182,0.633115827092539,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.712556660812704,0.224836374003629,0.763998755501125,-0.102064033193666,0.231715125821867,-0.0909304994783639
"75","1",2014-04-04,5,7,0.133619998082296,0.556536353263378,0.774087059663391,-0.391197164769954,-0.244834451811987,0.582053630015274,0.358905887331215,-0.239798490220297,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.120862872022959,0.179594166227115,-0.107472237406511,-0.102064033193666,0.157553850315251,-0.0909304994783639
"76","1",2014-04-05,1,6.53885548077087,-0.301269356747844,-0.481422653892266,-0.45265603217565,2.14553066142241,-0.244834451811987,11.8948325629732,0.851259526255046,-0.239798490220297,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.135458875899191,-0.26863925277864,-0.107472237406511,-0.102064033193666,0.175199426312143,-0.0909304994783639
"77","1",2014-04-05,2,7,-1.03776767783365,-0.365459863135007,-0.50816167234774,-0.391197164769954,-0.244834451811987,-0.180658483204975,-0.439148093022576,-0.122556649311566,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.0518109942265901,-0.194369757128916,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
"78","1",2014-04-05,3,7,0.133619998082296,0.556536353263378,0.687827284362089,-0.391197164769954,-0.244834451811987,-0.12798519417558,-0.0752342005839202,-0.239798490220297,-0.111760516543462,-0.107009183446208,-0.0433444320672576,0.0118392436674983,-0.168874083503821,0.927585780187068,-0.102064033193666,1.11436784806399,-0.0909304994783639
"79","1",2014-04-05,4,6,0.133619998082296,-1.28745607953339,1.01606044004019,-0.391197164769954,-0.244834451811987,-0.180181464138481,0.100465414826663,-0.239798490220297,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.190279227221054,-0.256902962809347,-0.107472237406511,-0.102064033193666,0.353809691523875,-0.0909304994783639
"80","1",2014-04-05,5,7,0.133619998082296,0.556536353263378,0.913757335167272,-0.391197164769954,-0.244834451811987,0.0794280502313963,0.427721836158136,-0.239798490220297,-0.111760516543462,-0.107009183446208,-0.0433444320672576,-0.135417914241914,0.0127953715964061,-0.107472237406511,-0.102064033193666,-0.0388266316925431,-0.0909304994783639
"81","1",2014-04-06,1,6.59707025690822,-0.357418561023909,-0.401027339970852,-0.938728436988881,-0.391197164769954,-0.244834451811987,-0.112046429550757,0.335501413496813,-0.239798490220297,1.44350117658392,-0.107009183446208,-0.0433444320672576,-0.141248123460952,0.325726229163824,-0.107472237406511,-0.102064033193666,-0.128389948810977,-0.0909304994783639
