"","date","ID","mood","arousal","valence","activity","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather"
"396",2014-04-06,"3",6.8,0.2,0.8,0.063532140095829,0,0,0,684.359,4162.832,0,0,0,1024.593,0,0,23.094,0,0
"397",2014-04-06,"5",6.8,-0.4,1,0.0484274529680898,1,0,210.063,3604.419,862.509,0,0,0,65.893,0,0,0,40.439,0
"398",2014-04-06,"6",7,-1,0.4,0.0223710317460317,1,0,760.537,886.779,533.16,0,0,0,76.721,3042.546,0,0,0,0
"399",2014-04-06,"7",6.4,-0.8,0.8,0.0429754273504273,2,3,2041.228,3071.604,758.518,0,0,0,198.374,2716.002,0,0,0,0
"400",2014-04-06,"8",7.6,0,1.25,0.00728023528880459,0,0,69.105,331.962,11.032,0,0,0,34.396,532.817,0,0,11.055,0
"401",2014-04-06,"9",6.8,-0.4,0.8,0.136805555555556,0,0,250.572,2354.151,3112.592,51.71,0,4.025,52.749,260.428,0,4.098,22.322,24.224
"402",2014-04-06,"12",6.25,0.25,0.75,0.0886000083622877,0,0,1243.342,165.981,636.325,0,0,0,39.345,1061.839,346.344,0,4.213,0
"403",2014-04-06,"13",6.25,0.25,0.75,0.334289601069262,0,0,1452.042,6144.105,346.799,0,0,0,115.575,264.904,283.402,211.247,0,0
"404",2014-04-06,"14",7.4,-1,1,0.0290152360379179,1,0,1628.343,6780.992,0,0,0,0,44.724,109.675,0,0,0,0
"405",2014-04-06,"15",6.2,-0.2,0,0.00657894736842105,5,1,225.358,198.23,0,0,0,0,0,0,0,0,0,0
"406",2014-04-06,"16",6.75,-0.666666666666667,1,0.20277604881456,0,0,513.024,663.572,144.716,19.159,0,0,8.062,151.09,0,0,19.138,5.22
"407",2014-04-06,"17",7.25,0.25,1.25,0.0335278441740306,0,1,100.463,600.174,499.316,0,0,0,101.225,378.457,0,0,0,0
"408",2014-04-06,"19",7.25,-1.25,1,0.0758213286564001,8,1,554.817,1490.76,0,0,0,0,49.277,0,0,0,0,0
"409",2014-04-06,"20",7,0.6,0.8,0.0684916036323821,3,1,299.932,1450.539,91.448,0,948.882,0,0,1012.15,0,0,0,0
"410",2014-04-06,"23",7,0,0.6,0.291022230700126,5,0,1354.578,7505.66,4011.523,0,37.627,0,71.52,296.248,241.577,61.035,0,0
"411",2014-04-06,"25",NA,NA,NA,NA,2,8,0,0,0,0,0,0,0,0,0,0,0,0
"412",2014-04-06,"26",6.75,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",2014-04-06,"27",7,-1,0.2,0.0809027777777778,3,2,968.76,2075.192,0,0,136.404,48.857,63.426,1004.3,116.07,0,0,25.474
"414",2014-04-06,"28",7.2,-0.6,0.6,0.0122530367142436,0,0,898.085,1031.141,334.148,0,0,0,50.495,2795.492,0,21.088,0,0
"415",2014-04-06,"29",7.75,0,0.8,0.104913881416193,0,0,77.425,2089.116,0,0,0,304.506,215.304,5799.218,0,0,15.058,0
"416",2014-04-06,"30",8,-1.2,1,0.101139177985951,0,0,1276.178,1913.004,3534.51,0,1933.979,0,249.572,1087.416,0,4.37,2.013,97.505
"417",2014-04-06,"31",6.6,0,0.2,0.146035251618232,1,1,1877.397,735.009,145.759,54.045,0,0,46.383,0,0,0,40.253,0
"418",2014-04-06,"32",7.6,-1.4,0,0.0647061348433981,1,4,468.174,2678.576,1167.762,0,0,0,69.807,188.905,243.971,0,10.029,0
"419",2014-04-06,"33",NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",2014-04-07,"1",6.5,-0.666666666666667,0.25,0.0520595100632068,1,0,964.409,7394.17,708.351,0,0,17.107,329.45,1357.414,60.247,0,205.811,0
"421",2014-04-07,"2",6.8,0,0.6,0.136594705545502,2,0,1666.666,3695.374,737.916,0,0,0,106.148,2026.762,0,0,0,0
"422",2014-04-07,"3",7.4,0.2,1,0.14406393678903,2,0,596.011,1787.445,2513.812,88.197,0,124.681,72.082,0,0,82.764,0,0
"423",2014-04-07,"5",6.75,-0.25,0.75,0.066858694418972,1,0,617.46,4024.054,353.249,0,0,0,77.921,0,0,46.251,32.203,0
"424",2014-04-07,"6",6.2,-0.6,0,0.188746438746439,3,0,410.921,3614.245,988.604,0,636.958,0,43.457,2954.877,41.459,0,0,0
"425",2014-04-07,"7",5.5,-0.5,0.25,0.0749686064834828,0,1,685.415,4392.784,4927.542,0,0,0,145.196,1708.959,0,0,0,0
"426",2014-04-07,"8",7,0,1,0.10247313379515,1,6,365.502,2379.268,368.396,0,0,0,69.48,1308.54,0,7.028,0,0
"427",2014-04-07,"9",6.2,-0.5,0,0.078125,0,0,184.77,2635.42,1710.621,76.338,0,3.043,63.722,301.159,348.162,0,0,90.352
"428",2014-04-07,"12",6.4,0.2,1,0.129127341578898,0,0,991.903,745.211,777.991,49.379,108.338,5.036,59.736,3084.802,248.585,0,38.685,0
"429",2014-04-07,"13",7.4,-0.4,1,0.288754365717861,1,1,238.663,12581.769,206.152,0,0,0,1502.867,1023.496,0,0,0,0
"430",2014-04-07,"14",7,-0.2,1,0.00917457937697818,0,1,230.749,86.589,0,0,0,0,84.597,133.944,0,0,0,0
"431",2014-04-07,"15",6.8,0.4,0.4,0.106758373205741,4,1,48.502,450.682,0,0,0,0,18.198,0,0,0,0,0
"432",2014-04-07,"16",7,-0.2,1,0.076800030835646,0,1,132.189,249.75,51.298,26.12,0,0,0,92.755,0,0,0,0
"433",2014-04-07,"17",7,1,1,0.0489995128486177,0,0,167.162,935.613,1164.872,0,0,0,23.193,1230.794,0,0,0,0
"434",2014-04-07,"19",6.6,-1,0.6,0.183434929130736,11,0,1506.19,2905.041,0,0,0,0,63.583,214.58,0,0,0,0
"435",2014-04-07,"20",6.8,0.6,1,0.0208333333333333,0,1,5.021,285.15,0,0,0,0,0,0,0,0,0,0
"436",2014-04-07,"23",5.75,-0.25,0.25,0.369103339129696,2,1,1221.371,5681.415,3285.512,0,40.278,0,51.225,161.657,567.45,109.787,10.046,0
"437",2014-04-07,"25",NA,NA,NA,NA,6,1,0,0,0,0,0,0,0,0,0,0,0,0
"438",2014-04-07,"26",6.75,0.25,0,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"439",2014-04-07,"27",7.6,1,0.8,0.084375,0,0,670.74,2670.446,0,0,121.23,0,69.964,656.997,58.36,0,0,0
"440",2014-04-07,"28",8,0.2,1.25,0.111666978996758,0,0,11159.614,2729.308,1081.947,23.638,170.601,0,65.002,3634.215,305.136,0,0,100.141
"441",2014-04-07,"29",7.2,-0.6,0.2,0.175868347338936,0,0,266.639,2490.113,47.142,0,0,796.964,234.98,7326.925,0,0,0,0
"442",2014-04-07,"30",7.6,0,1,0.122726514963357,0,0,1972.86,9128.585,2757.346,0,783.656,0,400.628,981.196,163.758,0,32.176,74.886
"443",2014-04-07,"31",6.6,0.2,0.2,0.146970430879658,1,2,880.184,834.193,44.189,36.157,0,0,11.035,60.23,0,0,0,0
"444",2014-04-07,"32",7,-0.5,-0.5,0.0824316086519032,11,8,1875.74,2536.077,1211.113,0,0,0,52.179,0,90.097,0,0,22.431
"445",2014-04-07,"33",NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",2014-04-08,"1",6.6,-0.4,0.333333333333333,0.0739381693724596,1,0,855.034,9389.209,3205.249,19.131,0,0,50.412,2424.501,0,0,36.143,0
"447",2014-04-08,"2",6.25,-0.25,0.5,0.266255448613987,11,1,1137.555,2317.544,235.649,0,0,0,134.434,617.675,0,0,0,0
"448",2014-04-08,"3",7.4,0.4,1.2,0.103830888965365,2,1,873.53,683.364,1307.637,27.089,0,1494.864,70.913,0,0,11.128,0,0
"449",2014-04-08,"5",6.75,0.25,0,0.107059553523385,1,0,159.678,1526.044,2049.361,0,0,0,652.77,0,0,7.044,0,0
"450",2014-04-08,"6",6.6,-0.2,0,0.170318930041152,4,1,2498.391,3789.475,1182.227,0,0,172.817,61.256,2071.126,0,0,0,0
"451",2014-04-08,"7",6.8,-0.4,0.6,0.07680102095483,1,0,839.574,7209.865,800.643,0,0,0,178.111,533.825,0,414.965,0,0
"452",2014-04-08,"8",6.5,-0.25,0.5,0.0581482922279692,0,0,128.004,1572.274,93.167,0,0,0,56.654,1018.876,0,0,31.197,0
"453",2014-04-08,"9",7.2,0,0.6,0.0871527777777778,0,1,229.503,1944.541,18086.311,160.191,0,1.032,65.994,34.371,389.942,0,0,0
"454",2014-04-08,"12",6.25,0,0.25,0.163141082704268,2,0,3019.918,1314.863,1452.768,196.121,0,98.882,44.583,3271.151,117.344,0,8.038,0
"455",2014-04-08,"13",8.2,0.8,1.4,0.116564545108398,2,0,1038.533,8282.673,990.413,0,0,0,129.537,51.801,0,0,24.576,0
"456",2014-04-08,"14",6.8,-0.2,0.8,0.0392448646125117,1,0,40317.493,67.482,0,0,0,0,47.408,0,0,0,0,0
"457",2014-04-08,"15",6.8,0.2,0.6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"458",2014-04-08,"16",6.4,0.5,0.666666666666667,0.0427465723131358,8,1,9.241,0,0,0,0,0,0,0,0,0,0,0
"459",2014-04-08,"17",7,0.4,1,0.026065395166331,3,1,2478.345,3043.116,2372.613,0,0,905.018,48.317,1393.574,282.706,206.937,16.049,0
"460",2014-04-08,"19",6.8,-0.4,1,0.0890627978565847,8,2,994.528,1989.713,0,0,0,0,39.395,0,0,0,53.342,0
"461",2014-04-08,"20",7.25,0.5,0.75,0.00336700336700337,0,2,66.224,0,0,0,531.717,0,0,4.024,0,0,0,0
"462",2014-04-08,"23",6.6,0.2,0.6,0.219946311858077,0,0,784.727,5957.286,915.199,0,39.363,0,103.987,770.567,58.593,63.865,19.111,0
"463",2014-04-08,"25",8,0.5,1,0.155562224889956,6,2,1963.874,5442.807,0,0,162.551,348.156,223.067,1089.868,68.551,0,0,13.176
"464",2014-04-08,"26",6.4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",2014-04-08,"27",7.6,-0.6,0.8,0.0715277777777778,0,0,1083.481,1193.049,0,0,255.912,0,157.368,756.178,180.676,0,0,0
"466",2014-04-08,"28",7.8,-0.2,1,0.0988504197495674,0,0,5743.239,3201.299,0,0,74.429,0,57.39,1976.012,120.949,19.103,0,54.055
"467",2014-04-08,"29",7.8,-0.8,1,0.13756706347312,0,4,1210.733,4535.777,696.8,0,0,1432.871,72.492,6850.535,182.989,0,0,0
"468",2014-04-08,"30",7.8,-0.6,1,0.156798403214243,0,0,3750.113,7115.139,3160.507,34.218,1472.166,0,777.092,1365.501,3.011,2.016,175.298,0
"469",2014-04-08,"31",7,0.6,0.6,0.143475342480346,1,0,1419.496,936.97,287.216,64.352,0,24.468,253.561,308.826,0,0,117.87,0
"470",2014-04-08,"32",7.8,0.4,0.2,0.0716250473684298,1,0,652.941,2672.69,1340.512,0,0,0,65.568,48.579,0,0,0,0
"471",2014-04-08,"33",NA,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",2014-04-09,"1",7.4,-0.8,1,0.133476958507526,4,0,1641.679,8534.925,2270.187,0,0,0,346.654,2799.252,0,0,724.849,0
"473",2014-04-09,"2",7.25,-0.5,0.25,0.236402911799942,11,1,1283.388,2117.286,601.228,0,0,0,61.397,294.321,0,0,0,0
"474",2014-04-09,"3",7.8,0.6,1,0.0921222333052219,0,0,23.843,763.865,984.36,31.735,0,16.27,74.42,0,0,50.254,0,0
"475",2014-04-09,"5",7,0.25,0.75,0.13168417952591,1,0,464.408,6171.195,878.199,0,0,0,144.336,7.161,0,87.147,4.016,0
"476",2014-04-09,"6",7.4,0.4,0.8,0.108443568815086,1,0,1597.059,4179.699,2660.31,0,0,473.817,60.772,2613.692,247.616,0,0,1.007
"477",2014-04-09,"7",6.4,-1,0.6,0.0707902001380262,2,2,767.956,2386.034,1187.693,0,0,0,115.867,638.086,0,0,6.038,0
"478",2014-04-09,"8",6.25,0.25,0.5,0.0403662659654395,0,0,52.524,1770.142,0,0,0,0,3613.761,1990.761,0,0,6.016,0
"479",2014-04-09,"9",6.5,0.25,0.25,0.0353174603174603,3,0,445.672,1872.768,1457.407,23.372,0,0,29.334,28.382,26.014,0,0,0
"480",2014-04-09,"12",5.25,0,-0.5,0.119718409716311,0,0,30652.939,1753.804,2337.654,38.118,179.813,179.947,41.01,3987.788,65.869,0,9.358,0
"481",2014-04-09,"13",7.8,-0.2,1.2,0.190265148239873,4,0,1173.645,11341.276,233.452,0,0,0,874.868,216.046,0,0,316.434,0
"482",2014-04-09,"14",8,0.333333333333333,1,0.122177566678845,0,0,879.335,166.576,0,0,0,0,30.412,13.054,0,0,0,0
"483",2014-04-09,"15",7,0,1,0.00526315789473684,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",2014-04-09,"16",7.2,-0.5,1,0.240156619398701,1,0,67.282,9.097,0,11.053,0,0,0,0,0,0,0,0
"485",2014-04-09,"17",7,0.25,1,0.10923143184508,0,0,549.905,1714.014,4358.969,0,0,378.202,91.727,813.354,265.778,0,4.031,0
"486",2014-04-09,"19",7.2,-0.4,0.8,0.117565128895891,8,1,522.515,2392.253,0,0,0,0,60.629,0,0,0,0,0
"487",2014-04-09,"20",7.75,0.25,1,0.069361289395536,0,4,241.883,263.23,248.851,0,0,0,44.223,1007.613,0,0,0,0
"488",2014-04-09,"23",7.2,-0.4,1.2,0.347668357283742,0,0,1566.112,7064.496,1016.187,0,6929.728,0,99.894,89.013,0,0,2.006,0
"489",2014-04-09,"24",NA,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"490",2014-04-09,"25",7.4,0,0.2,0.110470779220779,9,2,1737.845,3686.954,1061.494,0,530.014,124.362,370.1,2130.77,131.47,0,4.123,51.726
"491",2014-04-09,"26",6.4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",2014-04-09,"27",7,0.4,0.8,0.111805555555556,0,0,773.605,2828.066,0,0,96.431,0,254.451,921.989,187.411,0,0,0
"493",2014-04-09,"28",7,-1,1,0.257222294764009,0,1,2680.772,2395.178,230.748,93.374,4.021,0,214.173,2014.426,0,0,6.101,0
"494",2014-04-09,"29",7.6,0.4,0.4,0.0749183876233057,0,0,234.855,3151.915,0,0,0,599.329,61.608,3194.319,0,0,2.015,0
"495",2014-04-09,"30",7.75,-0.5,1,0.153805536707437,3,5,2186.797,5928.449,4178.883,0,2545.215,4.011,1052.962,1530.442,0,18.276,29.163,0
"496",2014-04-09,"31",7,0.2,0.6,0.267043630962297,1,0,1399.005,2598.206,237.662,27.095,0,12.306,71.124,255.792,0,0,71.352,0
"497",2014-04-09,"32",7.33333333333333,0.333333333333333,0,0.08153097175156,15,2,1174.323,2117.498,2505.198,0,0,0,26.176,0,85.631,0,0,0
"498",2014-04-09,"33",NA,NA,NA,NA,8,1,0,0,0,0,0,0,0,0,0,0,0,0
"499",2014-04-10,"1",7.4,-0.4,0.8,0.0658702612196942,7,0,675.94,2421.964,529.476,0,1.059,23.195,107.919,1174.717,0,0,230.197,0
"500",2014-04-10,"2",7.25,0.25,0.75,0.283279843609375,2,1,1675.291,2837.711,937.815,0,0,0,141.214,576.654,525.113,0,2.045,0
"501",2014-04-10,"3",7.4,0.4,1,0.108066399115195,0,2,103.689,1778.979,2776.328,0,0,5.217,95.092,13.22,0,2239.937,0,0
"502",2014-04-10,"5",7.2,0.8,1,0.0133471201432326,1,0,489.721,3099.964,898.204,0,0,0,1896.158,257.664,0,0,4.033,0
"503",2014-04-10,"6",7.6,-0.2,0.8,0.222924687476033,1,4,769.182,3493.525,925.867,0,9.124,0,57.606,3657.661,890.794,0,0,26.138
"504",2014-04-10,"7",6.2,0.4,0,0.0989583333333333,6,4,790.477,1145.881,1866.807,0,0,0,41.149,1690.067,22.179,0,0,0
"505",2014-04-10,"8",7.6,1.2,1.4,0.217074617756288,0,0,99.654,3177.833,242.771,0,0,0,82.531,1167.955,0,0,50.593,0
"506",2014-04-10,"9",6,0.75,0,0.0319444444444444,1,0,105.331,447.67,681.147,0,0,0,19.387,196.271,0,77.658,2.019,0
"507",2014-04-10,"12",6.4,0.2,0.6,0.130672440761172,1,0,2002.422,547.551,495.68,0,5.149,0,56.132,4792.706,0,0,0,0
"508",2014-04-10,"13",7.6,0.6,1,0.371053685611025,1,0,293.094,8088.402,0,0,0,15.069,212.21,96.578,0,0,0,0
"509",2014-04-10,"14",6.66666666666667,-0.333333333333333,1,0.0485434173669468,0,0,881.543,18.882,0,0,0,0,23.165,29.299,0,0,0,0
"510",2014-04-10,"15",7.2,0.4,1,0.0131578947368421,2,0,222.572,486.128,0,0,0,0,0,0,0,0,0,0
"511",2014-04-10,"16",6.6,0.2,1,0.142327502098791,3,1,156.923,331.167,113.052,87.698,162.983,0,15.132,222.355,0,0,0,0
"512",2014-04-10,"17",6.75,1,1,0.100773883502484,0,0,570.605,3379.993,2517.966,0,0,51.252,186.318,1933.5,172.989,0,0,0
"513",2014-04-10,"19",6.75,-0.5,0.75,0.072801211001642,4,0,3206.806,411.387,0,0,0,0,32.281,67.614,0,0,0,0
"514",2014-04-10,"20",7,0.5,0.5,0.0218364197530864,0,1,86.771,661.899,123.988,0,0,0,10.035,330.513,0,0,0,0
"515",2014-04-10,"23",7,0,0.8,0.29192162776197,0,1,388.27,8466.236,64.304,0,6182.189,0,200.458,682.677,0,0,0,0
"516",2014-04-10,"24",NA,NA,NA,NA,7,3,0,0,0,0,0,0,0,0,0,0,0,0
"517",2014-04-10,"25",6.5,0.25,0.5,0.168896864301276,0,5,2786.025,3068.87,23.124,0,75.013,74.541,316.397,2080.86,94.007,0,0,21.103
"518",2014-04-10,"26",6.6,-0.2,0.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",2014-04-10,"27",7.4,-0.2,0.4,0.125,0,4,1097.353,1929.759,0,0,219.773,0,73.634,770.102,120.381,0,1.004,0
"520",2014-04-10,"28",7,-1,0.5,0.269174780979662,0,0,4683.178,2351.574,901.585,38.558,108.076,0,68.916,1342.815,692.413,0,3.012,0
"521",2014-04-10,"29",8.6,0.4,1.4,0.150879417824609,1,3,417.922,1978.859,49.201,0,0,671.115,713.279,3479.944,0,0,0,0
"522",2014-04-10,"30",8.2,-1,1,0.142456791633262,0,2,698.016,3649.072,3942.701,20.066,1052.935,0,406.338,1414.605,77.751,0,68.332,0
"523",2014-04-10,"31",7.2,0.4,0.6,0.209173141662797,2,3,2056.995,4434.243,159.044,0,0,71.534,62.44,278.692,0,0,390.51,0
"524",2014-04-10,"32",8.25,0.25,0.75,0.0853813925250737,2,0,287.367,3238.077,844.404,0,0,0,84.356,338.005,0,0,0,0
"525",2014-04-10,"33",NA,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"526",2014-04-11,"1",7,-1.2,0.8,0.0799862020730605,0,0,3369.509,3336.592,1976.138,94.093,0,0,51.452,596.807,34.234,0,214.648,0
"527",2014-04-11,"2",6.5,-0.5,0.5,0.460048783498721,7,1,1356.259,2394.155,442.072,0,0,0,136.128,332.253,630.929,0,0,0
"528",2014-04-11,"3",7.6,0.2,1,0.120188083271766,0,0,102.159,1698.898,3128.489,17.149,0,9.16,354.092,0,0,28.343,4.513,0
"529",2014-04-11,"5",7,0.2,0.6,0.098700217596255,0,0,1013.046,3874.538,558.898,0,0,21.127,100.988,298.478,0,0,5.04,0
"530",2014-04-11,"6",7.8,-0.2,1,0.201928673672214,0,0,48.418,2938.318,6367.951,0,0,90.136,61.621,2491.19,100.72,0,0,0
"531",2014-04-11,"7",4.66666666666667,0.5,-1,0.0745973389355742,0,1,770.553,3515.824,1271.878,0,0,0,49.157,496.487,356.132,0,0,0
"532",2014-04-11,"8",7.6,0.6,1,0.0636341941483703,1,0,42.596,436.658,20.102,0,0,0,48.116,699.639,0,0,0,0
"533",2014-04-11,"9",6.8,0,0.6,0.114285714285714,0,0,2.008,765.301,690.963,23.749,0,0,19.296,0,598.908,153.307,0,0
"534",2014-04-11,"12",6.6,-0.5,1,0.0743474113783445,1,0,9719.949,169.195,527.655,0,0,0,45.553,3220.293,232.482,0,9.054,0
"535",2014-04-11,"13",6.8,0.6,1.2,0.442982115923292,1,0,834.287,2529.247,0,0,0,197.757,230.848,430.106,0,0,0,0
"536",2014-04-11,"14",7.75,1,1,0.0261379551820728,2,0,5877.102,19.197,0,0,0,0,61.623,66.422,0,0,0,0
"537",2014-04-11,"15",7,0.4,0.8,0.0357142857142857,0,0,314.46,41.451,0,0,0,0,11.077,427.776,0,0,0,0
"538",2014-04-11,"16",7,1,1,0.0329780361757106,0,0,99.94,421.328,0,0,0,0,5.014,109.692,0,0,0,0
"539",2014-04-11,"17",7.2,0.4,1,0.216401428020143,0,0,1101.466,756.802,1464.975,0,0,0,39.482,1692.236,141.109,0,57.441,0
"540",2014-04-11,"19",6.8,-0.6,1,0.111093899461898,6,0,1001.966,1672.221,0,0,0,0,42.442,61.462,0,0,0,0
"541",2014-04-11,"20",7.5,0.5,0.75,0.0550925925925926,2,0,55.402,72.345,0,0,0,0,41.273,0,0,0,0,0
"542",2014-04-11,"23",7,0.4,1,0.395082539883159,4,0,900.873,5517.685,0,0,1037.037,0,147.04,10.316,825.642,72.438,0,0
"543",2014-04-11,"24",NA,NA,NA,NA,11,1,0,0,0,0,0,0,0,0,0,0,0,0
"544",2014-04-11,"25",7.75,-0.25,0.5,0.105299145299145,3,3,11139.889,2595.311,0,0,0,1.025,85.522,3991.986,0,0,0,0
"545",2014-04-11,"26",6.6,0.8,0.2,NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0
"546",2014-04-11,"27",5.8,0.4,-0.6,0.0857638888888889,1,0,683.657,712.525,0,0,114.861,0,46.374,1186.72,0,0,0,0
"547",2014-04-11,"28",7.4,-0.6,0,0.269005917124506,10,8,2771.207,5391.554,136.636,130.212,0,0,122.259,1392.791,1441.197,0,12.924,10.104
"548",2014-04-11,"29",7.2,0.2,0.6,0.0189782347479986,0,0,26.099,2509.459,100.238,27.183,0,988.105,56.289,3173.02,0,0,4.041,0
"549",2014-04-11,"30",7.66666666666667,-0.666666666666667,0.666666666666667,0.138606491093422,4,0,2239.013,9991.676,2982.029,30.911,2569.329,0,380.335,1846.805,0,0,91.215,8.032
"550",2014-04-11,"31",7.8,0.6,1.2,0.223693870283728,12,2,6465.505,5366.4,161.515,158.536,0,191.393,87.557,321.426,0,0,946.175,0
"551",2014-04-11,"32",7.66666666666667,0.333333333333333,0.333333333333333,0.156403048486552,6,1,1359.073,2145.147,589.598,0,0,0,98.088,0,114.418,0,13.118,0
"552",2014-04-11,"33",NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"553",2014-04-12,"1",7.25,-0.75,0.75,0.0722490614703182,0,0,282.918,6595.083,2186.482,0,0,0,87.64,264.432,5.031,0,352.392,0
"554",2014-04-12,"2",6,-2,-1,0.318631008879375,5,1,1649.749,1401.358,0,0,0,0,11.016,134.737,362.185,0,6.986,0
"555",2014-04-12,"3",7.66666666666667,0.333333333333333,1,0.127037342271285,6,0,19477.059,229.648,12054.726,0,0,0,1072.477,0,0,21.096,9.33,0
"556",2014-04-12,"5",7,-1.4,1,0.0452138899340059,0,3,387.585,6975.051,506.953,0,0,0,102.538,541.038,0,148.693,38.441,0
"557",2014-04-12,"6",8.2,0.4,1,0.23391223155929,0,0,257.655,682.347,1553.529,0,371.671,0,90.893,1145.472,70.887,0,0,16.081
"558",2014-04-12,"7",6.25,0,0.75,0.14721935261708,2,10,1219.96,3282.876,4191.436,0,0,0,168.097,1169.144,377.685,72.282,0,0
"559",2014-04-12,"8",7,0,0.8,0.0250274391551291,0,0,0,1912.357,0,0,0,0,108.724,519.463,0,0,0,0
"560",2014-04-12,"9",7,0,0.8,0.0725,2,0,0,1664.717,1164.394,0,0,0,52.752,0,111.354,0,59.098,0
"561",2014-04-12,"12",6.8,0,0.8,0.105183158068792,0,0,3076.923,2014.853,862.189,0,0,11.059,72.906,1711.957,622.195,0,3.014,0
"562",2014-04-12,"13",6.8,0.6,1,0.0896354852876592,4,6,393.128,5263.553,124.435,0,0,35,91.126,287.22,0,0,0,0
"563",2014-04-12,"14",7.5,0,1,0.0636818215986959,0,0,123.377,0,0,0,0,0,22.239,0,0,0,0,0
"564",2014-04-12,"15",7.4,1,1,0.0970982142857143,5,1,582.455,1167.57,414.577,0,0,0,0,0,0,0,0,0
"565",2014-04-12,"16",7,1.25,1,0,4,0,19.42,0,0,0,0,0,0,0,0,0,0,0
"566",2014-04-12,"17",7.2,0.4,1,0.1638727863874,0,0,1207.507,1276.535,1175.16,0,0,0,39.148,1416.541,0,0,20.159,0
"567",2014-04-12,"19",7.2,0.2,0.8,0.0851521956342727,6,0,728.336,1035.075,0,0,0,0,45.462,389.025,0,0,0,0
"568",2014-04-12,"20",6.8,0,0.6,0.041382503192848,6,1,326.646,2408.115,0,49.692,404.376,0,81.629,105.212,0,0,0,0
"569",2014-04-12,"23",7.75,-0.25,1,0.250389767237593,1,0,217.221,3209.148,1705.268,0,290.069,0,167.097,142.865,128.453,300.455,0,0
"570",2014-04-12,"25",7,-0.2,0.6,0.0485219377682004,3,1,1055.234,2790.558,0,0,275.758,21.148,106.831,862.836,0,0,0,0
"571",2014-04-12,"26",7.75,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572",2014-04-12,"27",7,0.25,0.5,0.138936781609195,3,1,2551.893,1614.301,0,0,148.916,0,47.09,1255.997,0,0,0,0
"573",2014-04-12,"28",7.8,-0.75,1.25,0.0445396614918957,0,0,3065.612,3230.077,471.004,46.519,986.146,0,73.032,3342.127,0,50.387,960.437,42.271
"574",2014-04-12,"29",8.25,1,0.75,0.123134224732886,0,1,85.379,1957.346,96.786,0,0,307.771,66.493,149.98,138.267,0,0,0
"575",2014-04-12,"30",7.8,-1,1.2,0.0658795994355433,0,0,1026.447,3225.361,2885.993,0,2997.82,0,151.306,1787.536,0,0,8.045,0
"576",2014-04-12,"31",7,0.6,0.8,0.266881315049518,3,0,714.891,1535.636,0,32.255,0,22.069,9.031,21.097,0,0,0,0
"577",2014-04-12,"32",8.6,0.2,0.8,0.0936901997799707,5,2,345.558,1275.66,654.105,0,0,0,49.503,92.404,0,0,0,0
"578",2014-04-12,"33",NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"579",2014-04-13,"1",8,-1.25,1,0.0140213289543707,0,0,466.894,1096.795,249.392,82.413,0,0,85.602,34.502,0,0,0,0
"580",2014-04-13,"2",7.2,-0.6,0.4,0.29417202453688,1,0,710.438,808.792,371.52,0,0,0,79.112,123.071,159.646,0,0,0
"581",2014-04-13,"3",7.4,0.2,1,0.0781375421662018,1,1,1391.461,2391.052,3217.934,0,0,643.756,4335.307,0,0,0,0,0
"582",2014-04-13,"5",7.5,0.333333333333333,1,0.114127383443937,13,0,605.061,1663.545,201.134,0,0,0,141.63,198.636,0,0,0,0
"583",2014-04-13,"6",6.5,-1.5,0.25,0.369365928189458,2,0,1229.583,4051.383,710.222,0,0,0,55.635,2150.362,404.989,0,0,0
"584",2014-04-13,"7",6.5,-0.25,1,0.0180701447245565,5,0,786.331,3237.79,2597.522,0,0,0,42.219,1395.631,0,0,0,0
"585",2014-04-13,"8",7.6,0,1.2,0.00482709579161907,0,0,8.147,658.403,221.563,0,0,0,119.435,2874.22,0,0,5.043,0
"586",2014-04-13,"9",6,-0.8,0,0.155555555555556,0,1,12.187,503.457,272.042,0,0,0,15.208,0,299.687,0,1.008,0
