"","id","datetime","observation_day","mood","arousal","valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","night_physical_activity","night_screen","night_appcat_combined","SUM_inactivity_timediff","weekday","week_of_year","appCat_total","mood_of_next_day"
"115",3,2014-05-02,42,7.9,-0.7,1.4,0.18377992038259,5920.36500024796,10,1,274.715,895.443,3616.704,43.224,0,0,700.908,0,49.673,0,20.623,0,0.054933211900425,677.285000085831,676.794,6,5,18,5601.29,7.6
"116",3,2014-05-03,43,7.6,-0.7,1,0.174501695256759,6393.52300024033,5,0,550.479,480.493,2759.581,0,0,0,47.105,0,72.509,0,11.342,0,0.127038593215064,715.724000453949,715.361,3,6,18,3921.509,7.4
"117",3,2014-05-04,44,7.4,-1.2,0.8,0.104732245727275,2806.41300010681,4,0,80.634,165.467,2519.3,0,0,0,37.76,0,0,0,0,0,0.00461432506887052,1033.86199951172,1031.671,6,7,18,2803.161,7
"118",3,2014-05-05,45,7,-0.8,1,0.160741782801274,3074.53999948502,2,1,124.644,944.373,1599.755,13.243,0,0,249.249,0,130.482,0,6.155,0,0.00187934151679513,241.776000261307,241.634,6,1,18,3067.901,7
"119",3,2014-05-06,46,7,-1,1.2,0.137715396653659,1034.11499929428,0,0,434.101,786.66,196.494,0,0,1.324,0,0,0,0,0,0,0.00191570881226053,178.970000267029,178.574,6,2,18,1418.579,7.6
"120",3,2014-05-07,47,7.6,-0.6,1,0.150009459190021,3223.63100075722,0,0,719.681,1055.827,1173.41,0,0,13.905,248.793,0,0,0,0,0,0.000966183574879227,752.082999706268,609.101,6,3,19,3211.616,NA
"121",5,2014-03-16,1,6.6,-0.6,0.2,0.100885864572027,3587.71099925041,3,0,366.96,2626.825,449.067,0,0,0,63.415,0,0,55.344,22.33,0,0.0190081588190832,382.142999649048,380.953,3.597,7,11,3583.941,6
"122",5,2014-03-17,2,6,-0.4,0.4,0.126405620292303,2950.72300124168,0,2,836.545,985.928,934.586,0,0,0,125.539,0,0,7.068,7.073,0,0.0683151567837166,1764.36899995804,1765.025,5.765,1,11,2896.739,7.4
"123",5,2014-03-18,3,7.4,0,1,0.158509387687448,7053.4410007,9,0,411.702,2789.985,705.148,0,0,0,52.356,0,0,4.102,46.766,0,0.00376647834274953,2652.19200015068,2649.871,5,2,11,4010.059,6.8
"124",5,2014-03-19,4,6.8,0.8,0.8,0.182997680892306,2869.63600111008,0,0,121.137,1724.041,893.344,0,0,0,104.946,0,0,20.153,0,0,0.080369931515776,1099.02799987793,1097.846,3,3,12,2863.621,7.2
"125",5,2014-03-20,5,7.2,1,0.8,0.165258018586745,4094.61599898338,0,1,87.594,3480.012,461.393,0,0,0,143.478,0,0,0,0,0,0.0147793334970933,2803.89600014687,2801.838,5,4,12,4172.477,7
"126",5,2014-03-21,6,7,0,1,0.0623216352277082,2128.77300024033,2,3,385.59,1544.644,219.929,0,0,0,39.7,0,0,0,0,0,0.0401878858222569,292.674000024795,291.847,3,5,12,2189.863,4.4
"127",5,2014-03-22,7,4.4,-1.6,-0.6,0.0249596422436674,1038.93599963188,0,0,4.012,936.457,66.26,0,0,0,97.967,0,0,0,7.036,0,0.0269179993455014,1197.43499922752,1194.948,5,6,12,1111.732,4.4
"128",5,2014-03-23,8,4.4,-1.4,-1,0.136388635596938,3496.55300021172,1,9,269.464,2401.418,749.339,0,0,0,76.001,0,0,0,0,0,0.0037037037037037,395.688000202179,395.561,7,7,12,3496.222,4.2
"129",5,2014-03-24,9,4.2,-1.4,-0.8,0.0120550815091083,3644.1350004673,0,1,1117.885,3295.811,554.26,0,0,0,113.032,0,0,99.938,0,0,0,524.571000099182,523.61,6,1,12,5180.926,6
"130",5,2014-03-25,10,6,-0.6,0.6,0.0556283552429389,9074.16800117492,0,1,115.586,5525.853,2667.858,0,0,0,236.771,0,0,157.198,488.927,0,0,511.365000247955,510.051,5,2,12,9192.193,5.6
"131",5,2014-03-26,11,5.6,-0.6,0.4,0.049274804176202,6395.72599959374,0,1,160.431,6015.227,190.774,0,0,0,93.703,0,0,124.287,0,0,0.0333874093151855,929.686000347138,934.545,4,3,13,6584.422,5.8
"132",5,2014-03-27,12,5.8,-0.6,0.2,0.110551752837853,10188.0260024071,1,1,610.733,8303.476,613.504,0,0,0,93.243,0,0,137.643,26.285,0,0.00564971751412429,1695.4819996357,1639.551,5,4,13,9784.884,6.1
"133",5,2014-03-28,13,6.1,0.3,0.6,0.0718320478458957,4472.06600022316,1,0,250.851,3620.74,3962.241,0,0,0,64.954,345.007,0,0,17.071,0,0.0226948479854819,1206.46399927139,1204.323,4,5,13,8260.864,6.4
"134",5,2014-03-29,14,6.4,-0.4,1,0.158926082809841,2381.24499988556,3,1,420.522,1525.301,332.495,0,0,0,79.196,0,0,0,47.14,0,0,194.90700006485,239.022,3,6,13,2404.654,6.6
"135",5,2014-03-30,15,6.6,-0.6,0.8,0.0858910741650169,2889.14800000191,4,0,179.226,2227.848,294.269,0,0,0,115.319,0,0,22.921,51.572,0,0.0696309663700968,189.596000432968,188.939,3,7,13,2891.155,6.8
"136",5,2014-03-31,16,6.8,-0.3,1,0.0673884937364386,774.563999414444,2,0,110.377,330.673,70.481,0,0,0,78.145,0,0,159.732,66.526,0,0,1120.60499930382,1022.288,6,1,13,815.934,7
"137",5,2014-04-01,17,7,0,1,0.117726804972306,3996.83199906349,0,0,414.623,2647.748,449.243,0,0,0,57.488,351.158,0,52.488,19.131,0,0.040183706744267,1120.19100022316,2243.971,3,2,13,3991.879,7
"138",5,2014-04-02,18,7,-0.2,1,0.0911426335129163,2679.06299924851,0,0,275.141,1653.011,430.383,0,0,0,81.884,68.703,0,155.363,10.106,0,0.0503022693081172,126.290999889374,163.287,3,3,14,2674.591,7.2
"139",5,2014-04-03,19,7.2,-1,0.8,0.0844023765363009,4555.48499894142,0,0,707.565,3009.696,251.912,0,0,0,66.897,644.762,0,0,0,0,0,586.117999792099,585.885,6,4,14,4680.832,7
"140",5,2014-04-04,20,7,-0.9,1,0.0624439538332917,5716.62400078774,3,0,1096.743,3795.699,160.579,0,0,0,163.206,237.591,0,240.52,12.31,0,0,36.9660000801086,36.873,8,5,14,5706.648,7.4
"141",5,2014-04-05,21,7.4,0.2,1,0.0820153887843645,1897.19200062752,1,0,279.144,1102.792,170.782,0,0,0,134.656,0,0,117.526,0,0,0.00647747314413981,3424.19599986077,3422.403,5,6,14,1804.9,6.9
"142",5,2014-04-06,22,6.9,-0.6,1,0.0336337078087437,1773.25199985504,1,0,195.959,1408.94,721.333,0,0,0,49.259,0,0,0,0,0,0.198321111804417,3051.19000029564,3046.816,1,7,14,2375.491,7
"143",5,2014-04-07,23,7,-0.6,0.8,0.106973911070355,4763.60700011254,1,0,471.083,3829.728,327.199,0,0,0,50.984,0,0,46.251,32.203,0,0,34.1790003776551,34.015,6,1,14,4757.448,6.7
"144",5,2014-04-08,24,6.7,0.1,0.5,0.11657935585265,1247.36500144005,1,0,114.406,505.412,1887.171,0,0,0,641.66,0,0,7.044,0,0,0.00211640211640211,985.040999650956,989.602,5,2,14,3155.693,7
"145",5,2014-04-09,25,7,0.2,0.6,0.202844101613092,4492.96799898147,1,0,370.344,3161.398,795.428,0,0,0,62.737,7.161,0,87.147,4.016,0,0.0890768141915409,644.434000015259,643.292,4,3,15,4488.231,7.2
"146",5,2014-04-10,26,7.2,0.8,1,0.0194936308021933,1848.51099991798,1,0,221.285,926.767,822.847,0,0,0,1885.095,257.664,0,0,0,0,0.0130843093806057,3269.34899950028,3268.231,6,4,15,4113.658,6.7
"147",5,2014-04-11,27,6.7,0.2,0.4,0.136690683417129,3958.48500013352,0,0,586.806,2244.219,459.76,0,0,21.127,88.848,60.99,0,0,5.04,0,0.00624758979968167,1597.81900048256,2532.086,3,5,15,3466.79,7
"148",5,2014-04-12,28,7,-1.1,0.9,0.0580153440326981,6649.08999872208,0,3,301.019,4984.983,461.894,0,0,0,38.513,473.02,0,148.693,33.42,0,0.0534495869096002,2308.4640007019,2537.872,2,6,15,6441.542,7.2
"149",5,2014-04-13,29,7.2,0.6,1,0.182603813510299,2127.74100041389,12,0,502.628,1591.817,201.134,0,0,0,112.148,198.636,0,0,0,0,0.00266666666666667,2185.87699985504,2126.21,5,7,15,2606.363,6.4
"150",5,2014-04-14,30,6.4,-1.2,0.4,0.136395564953731,2805.5049996376,0,0,546.633,807.073,335.056,0,0,0,85.678,850.699,0,246.393,11.048,0,0,203.78200006485,203.643,7,1,15,2882.58,6.9
"151",5,2014-04-15,31,6.9,0.1,0.6,0.0812548880263342,7049.08200073242,0,0,375.353,3861.914,591.244,0,0,0,578.817,1547.839,0,219.536,11.224,0,0.0461152279566602,1525.23300027847,1523.015,5,2,15,7185.927,7.4
"152",5,2014-04-16,32,7.4,-0.5,0.9,0.132356341828312,1619.53699994087,0,0,200.719,1049.894,170.486,0,0,0,113.259,420.591,0,0,23.194,0,0.0716567135985871,290.90299987793,289.955,2,3,16,1978.143,6.6
"153",5,2014-04-17,33,6.6,0.4,0.6,0.148413380847895,5150.33099961281,0,0,510.388,3341.856,370.253,0,0,0,73.746,828.657,0,19.958,40.364,0,0.00466853408029879,77.2889997959136,86.436,4,4,16,5185.222,7.3
"154",5,2014-04-18,34,7.3,0.1,0.9,0.177377860143927,3497.0830013752,1,1,327.335,3012.849,689.406,0,0,0,258.479,632.169,0,192.519,0,0,0.062389770723104,398.465000391007,993.086,4,5,16,5112.757,7.2
"155",5,2014-04-19,35,7.2,-0.8,0.8,0.0951969615147463,2234.93500161171,2,0,111.437,980.093,21.628,0,0,0,94.029,904.395,0,105.788,14.285,0,0.00850712854954637,2371.82599925995,2268.411,6,6,16,2231.655,7.1
"156",5,2014-04-20,36,7.1,-1.1,0.8,0.040543092488361,5186.98400020599,0,0,142.113,3478.837,230.849,0,0,0,38.292,1229.886,0,173.338,77.709,0,0.0259618108674712,816.216999769211,815.046,4,7,16,5371.024,7.2
"157",5,2014-04-21,37,7.2,-0.6,1,0.153991473881393,5931.55500006676,0,0,360.805,4686.679,200.308,0,0,0,48.339,346.483,5.029,55.333,129.515,0,0.00730249711188128,2300.75299978256,2293.838,5,1,16,5832.491,7.1
"158",5,2014-04-22,38,7.1,-0.2,1,0.0966678787201048,4716.68600201607,1,1,525.8,2204.745,279.441,0,0,0,143.081,1447.056,0,97.567,12.18,0,0.011976320582878,1411.61499977112,1409.392,6,2,16,4709.87,7.2
"159",5,2014-04-23,39,7.2,-1,1,0.0891500183129571,3440.23400020599,0,1,225.718,2530.83,957.521,0,0,0,44.045,430.919,0,92.739,0,0,0.0737565093322289,59.2359995841979,59.513,2,3,17,4281.772,6.8
"160",5,2014-04-24,40,6.8,-0.3,0.6,0.0610729732838944,4005.51300024986,0,0,215.666,3164.791,49.367,0,0,0,41.083,470.029,0,49.194,10.037,0,0,1313.85899877548,1530.514,5,4,17,4000.167,7
"161",5,2014-04-25,41,7,-1.1,0.8,0.0727446039837881,4504.67900180817,0,0,88.289,2912.724,543.247,0,0,0,56.738,1008.382,0,218.396,17.132,0,0.0032012210230032,1016.64400029182,1060.458,4,5,17,4844.908,7.6
"162",5,2014-04-26,42,7.6,-0.4,1,0.144434313616616,3980.15500068664,2,1,372.826,2720.735,601.12,0,0,0,115.221,370.926,0,16.074,61.388,0,0.297788439352791,1906.98000049591,3698.012,0,6,17,4258.29,7.4
"163",5,2014-04-27,43,7.4,-0.6,1,0.0101552699058558,2020.10699987412,0,0,106.175,2517.932,130.679,0,0,0,205.461,331.212,0,0,32.427,0,0.0361146287697575,1301.9390001297,1299.694,5,7,17,3323.886,7
"164",5,2014-04-28,44,7,-0.6,1,0.0102551674524834,2576.7160012722,1,0,181.788,2078.087,208.677,0,0,0,30.493,558.547,0,174.014,0,0,0.00306287563569117,650.756000757217,650.149,3,1,17,3231.606,6.8
"165",5,2014-04-29,45,6.8,0.4,0.8,0.0497585804280525,3486.40399885178,0,0,0,2579.543,568.642,0,0,0,131.153,463.605,0,175.478,10.124,0,0.00930831233861537,3408.88099908829,3313.449,5,2,17,3928.545,7
"166",5,2014-04-30,46,7,-0.6,1,0.00666487053927717,1714.69699931145,0,0,31.581,980.163,75.531,0,0,0,64.292,345.148,0,203.296,10.068,0,0.172430636938539,1777.29200029373,3501.155,2,3,18,1710.079,6.8
"167",5,2014-05-01,47,6.8,-0.2,1,0.0395667392687081,4387.81799912453,0,0,169.829,3662.962,80.95,0,0,0,100.85,328.906,0,0,0,0,0.00909475286932691,559.391000032424,748.114,5,4,18,4343.497,7
"168",5,2014-05-02,48,7,-0.2,1,0.00718723490963387,11571.2369992733,0,1,2927.907,6913.984,298.981,0,0,0,425.419,825.271,0,88.472,24.1,0,0.0037037037037037,1162.12099957466,1161.594,5,5,18,11504.134,6.6
"169",5,2014-05-03,49,6.6,0.4,1,0.0756024537433743,2890.74199891091,1,5,438.691,2165.502,144.777,0,0,0,43.029,302.522,0,196.056,0,0,0.00249687890137328,693.994000196458,705.456,5,6,18,3290.577,7.2
"170",5,2014-05-04,50,7.2,0.6,1.2,0.113881344878124,3769.88299942017,0,0,105.805,3109.15,178.525,0,0,0,86.017,71.958,0,110.071,26.158,0,0.0192515143971455,720.22500038147,719.063,5,7,18,3687.684,NA
"171",6,2014-03-26,1,7.8,0.2,1.4,0.112119628003498,6373.24700117111,2,0,212.512,2511.928,1774.654,0,0,35.692,45.8,2726.932,375.373,0,0,0,0.113888888888889,3447.94800019264,3447.512,6,3,13,7682.891,7.4
"172",6,2014-03-27,2,7.4,0.6,0.6,0.151572104018912,6990.87500047684,1,0,516.66,3311.658,2117.352,0,0,0,49.566,988.405,0,0,0,0,0.252777777777778,1525.60799980164,1524.96,5.923,4,13,6983.641,7.4
"173",6,2014-03-28,3,7.4,-0.2,0.9,0.20530578898226,5087.23500204086,0,1,42.311,2472.488,1753.295,0,0,42.263,350.743,1823.789,80.015,0,0,0,0.0465277777777778,1324.29100012779,2452.317,5.679,5,13,6564.904,7.3
"174",6,2014-03-29,4,7.3,-0.2,0.8,0.143725490196078,2888.59599971771,0,0,32.411,1569.364,636.052,0,0,0,91.402,665.134,0,0,0,0,0.0388888888888889,1687.06999993324,1733.359,5.483,6,13,2994.363,7.8
"175",6,2014-03-30,5,7.8,0.2,0.8,0.198401677610935,7129.28199934959,1,3,1548.229,481.886,2026.487,0,1031.173,0,37.321,2058.013,0,0,0,2.799,0.158333333333333,1019.84100008011,1019.536,4.949,7,13,7185.908,6.8
"176",6,2014-03-31,6,6.8,-0.2,0.3,0.157777777777778,6719.9849998951,1,0,2014.173,1505.759,2049.842,0,0,27.522,38.229,2023.644,0,0,0,0,0.18620218579235,1803.13299965858,1802.868,6.839,1,13,7659.169,7.4
"177",6,2014-04-01,7,7.4,0,0.6,0.250807622504537,5791.36399960518,3,0,1303.736,1889.429,675.254,0,0,0,46.635,1874.682,0,0,0,0,0.0203125,784.337000608444,1612.176,6.465,2,13,5789.736,6.8
"178",6,2014-04-02,8,6.8,-0.6,0.4,0.177556022408964,7698.09100103378,3,0,393.457,3550.673,1267.029,0,0,167,58.694,2584.12,22.122,0,0,0,0.0386986301369863,2579.50600004196,3519.824,6.629,3,14,8043.095,6.9
"179",6,2014-04-03,9,6.9,0.1,0.4,0.237472613458529,5450.96400022507,2,0,467.818,3430.564,581.369,0,9.028,0,39.458,1302.559,86.768,0,0,0,0.0617469879518072,2509.0150001049,2757.263,5.374,4,14,5917.564,6.8
"180",6,2014-04-04,10,6.8,-0.7,0.2,0.166126984126984,8585.59800028801,0,0,859.879,3427.994,1307.043,0,774.498,0,33.636,1626.943,549.962,0,0,0,0.075,656.40099978447,656.172,6.179,5,14,8579.955,7.1
"181",6,2014-04-05,11,7.1,-0.9,0.9,0.29671834625323,1972.09800004959,2,0,525.553,1200.329,416.276,0,0,0,61.082,299.111,119.68,0,0,0,0.0166666666666667,760.064999818802,3001.813,5.853,6,14,2622.031,7.2
"182",6,2014-04-06,12,7.2,-0.4,0.6,0.0233333333333333,5192.21899914742,1,0,740.326,885.777,499.49,0,0,0,68.665,2997.312,0,0,0,0,0.00740740740740741,2125.49000000954,2125.269,2,7,14,5191.57,6.3
"183",6,2014-04-07,13,6.3,-0.8,0.2,0.202051282051282,4753.06200027466,2,0,221.062,2608.313,371.283,0,0,0,35.331,2049.386,37.449,0,0,0,0.078125,108.326000213623,108.173,7.476,1,14,5322.824,6.6
"184",6,2014-04-08,14,6.6,-0.2,-0.1,0.196604938271605,5065.34799957275,3,1,548.848,2934.406,960.973,0,0,172.817,53.186,388.642,0,0,0,0,0.122222222222222,1641.40699887276,3367.697,5.187,2,14,5058.872,7.4
"185",6,2014-04-09,15,7.4,0.4,0.8,0.111374269005848,5678.85199999809,0,0,254.834,2575.217,1711.131,0,0,473.817,48.611,565.781,0,0,0,1.007,0.0388888888888889,2828.00499963761,4716.42,5.862,3,15,5630.398,7
"186",6,2014-04-10,16,7,-0.2,0.3,0.269628205128205,6102.25299978256,1,4,555.651,2798.084,745.369,0,9.124,0,51.58,1597.991,890.794,0,0,26.138,0.0775252525252525,4010.91499996186,6203.574,5.713,4,15,6674.731,7.8
"187",6,2014-04-11,17,7.8,-0.2,1,0.228496841322928,5698.24799990654,0,0,40.382,2719.149,6168.528,0,0,90.136,43.294,1840.405,56.723,0,0,0,0.0670433145009416,1450.10400009155,3155.166,5.735,5,15,10958.617,7.4
"188",6,2014-04-12,18,7.4,-0.3,0.6,0.295407958055017,3363.4610004425,0,0,257.655,321.818,1355.823,0,371.671,0,81.857,882.391,70.887,0,0,16.081,0.109386973180077,1130.29699969292,1139.737,5.992,6,15,3358.183,6.7
"189",6,2014-04-13,19,6.7,-0.9,0.6,0.335300630675025,6762.52300024033,2,0,1193.635,3226.71,590.417,0,0,0,41.43,1382.903,404.989,0,0,0,0.0305555555555556,830.638000249862,830.352,6,7,15,6840.084,7.4
"190",6,2014-04-14,20,7.4,-0.2,0.8,0.180668549905838,2885.60999941826,1,0,204.504,1745.501,430.978,0,0,29.434,38.558,430.201,0,0,0,0,0.216842150316727,897.411999940872,1762.09,6.621,1,15,2879.176,7
"191",6,2014-04-15,21,7,-0.4,0.6,0.234444444444444,2987.98499989509,2,1,45.868,1916.398,765.679,0,0,71.646,51.939,716.386,18.202,0,0,12.056,0.0367149758454106,2757.4319999218,3895.673,5.448,2,15,3598.174,7.6
"192",6,2014-04-16,22,7.6,0,0.4,0.143137254901961,9299.52799892426,0,0,400.03,3787.566,2152.528,0,0,18.5,65.859,2255.913,80.631,0,0,0,0.1,2572.63699984551,3479.605,5.935,3,16,8761.027,6.8
"193",6,2014-04-17,23,6.8,0.2,0.6,0.181449275362319,11292.3350007534,1,0,613.868,3657.681,2961.426,0,0,297.992,1444.059,1975.742,0,0,0,0,0.0837301587301587,6630.01599979401,6657.688,5.795,4,16,10950.768,6.4
"194",6,2014-04-18,24,6.4,-1.2,0.4,0.169677419354839,6900.23100137711,3,0,714.672,3398.975,1968.656,0,76.947,10.072,47.775,803.208,331.93,0,0,0,0.00277777777777778,1040.37200021744,1202.713,5.65,5,16,7352.235,6.8
"195",6,2014-04-19,25,6.8,0.2,0.6,0.151666666666667,4513.71300077438,4,0,596.872,2416.131,1138.951,0,0,0,54.816,188.92,116.222,0,0,0,0.0154320987654321,861.71399974823,914.966,0,6,16,4511.912,7.8
"196",6,2014-04-20,26,7.8,0.4,0.8,0.0377777777777777,3286.14100074768,0,0,65.319,884.994,742.115,0,0,0,43.534,1753.2,0,0,0,0,0.0037037037037037,401.536000013351,401.366,5,7,16,3489.162,7
"197",6,2014-04-21,27,7,0.2,0.6,0.0766932413991237,6634.9849998951,1,0,36.102,2599.349,2383.334,0,0,0,51.656,1651.466,36.522,0,0,0,0.0558908045977012,1822.32499980926,1821.842,6.114,1,16,6758.429,6.6
"198",6,2014-04-22,28,6.6,-0.4,0.6,0.152097505668934,10902.3949978352,6,1,1629.804,5050.877,2732.12,0,0,43.966,62.159,1206.809,230.95,0,0,0,0.0269230769230769,509.28099989891,1177.412,6.14,2,16,10956.685,7.3
"199",6,2014-04-23,29,7.3,-0.3,1.1,0.144485815602837,7355.73399972916,4,0,353.747,4200.729,1697.773,0,0,37.754,127.131,864.697,39.757,0,0,26.582,0.0613095238095237,4208.33600068092,4583.638,5.199,3,17,7348.17,7.4
"200",6,2014-04-24,30,7.4,-0.4,0.8,0.274519281875628,6927.64499926567,5,3,1067.787,3784.54,899.262,0,0,0,123.409,957.28,166.559,0,0,15.117,0.0656530885446548,2368.6289999485,3451.764,5.781,4,17,7013.954,6.6
"201",6,2014-04-25,31,6.6,-0.3,0.4,0.217463768115942,4852.34500002861,3,0,663.293,2130.838,850.937,0,0,52.646,39.355,1997.896,151.347,0,0,0,0.279761904761905,258.980000019074,427.95,5.994,5,17,5886.312,7.2
"202",6,2014-04-26,32,7.2,0,1,0.300555555555556,5382.40500116348,10,1,690.758,2676.489,746.216,0,0,121.057,21.14,201.076,924.031,0,0,0,0.0444444444444445,3382.69800019264,3385.54,1,6,17,5380.767,7.2
"203",6,2014-04-27,33,7.2,-0.6,1,0.0425490196078431,746.278000354767,0,0,0,344.678,289.252,0,0,0,44.521,68.209,0,0,0,0,0.0697916666666667,1065.56099963188,1165.753,5.523,7,17,746.66,7
"204",6,2014-04-28,34,7,-0.2,0.6,0.17,5206.53400063515,0,0,49.259,3041.261,949.524,0,0,31.483,23.2,1397.049,0,0,0,0,0.253391053391053,848.606000185013,848.481,6.781,1,17,5491.776,7.3
"205",6,2014-04-29,35,7.3,0.2,0.6,0.199444444444445,5184.44300079346,0,0,72.134,3226.854,1991.263,0,0,0,23.115,1027.173,0,0,0,0,0.0287037037037037,1338.51400017738,2490.737,5.708,2,17,6340.539,6.8
"206",6,2014-04-30,36,6.8,-0.6,0.6,0.111772244130036,6243.82899951935,0,0,93.334,2866.572,1786.38,0,0,43.226,42.517,1423.218,63.787,0,0,0,0.0697012138188609,3345.80900001525,4903.377,5.691,3,18,6319.034,7.8
"207",6,2014-05-01,37,7.8,0.1,1,0.36491452991453,3256.80200004578,2,0,290.615,1019.553,1137.667,0,0,11.035,36.147,483.99,276.651,0,0,0,0.0813492063492062,2393.52699971199,3736.84,5.555,4,18,3255.658,7
"208",6,2014-05-02,38,7,-0.8,0.9,0.20430790960452,4836.51799869537,4,0,915.983,2291.545,317.088,0,0,0,31.246,1025.248,263.373,0,0,7.101,0.0305555555555556,1629.93799972534,1659.659,4.377,5,18,4851.584,6.8
"209",6,2014-05-03,39,6.8,-0.4,0.3,0.175069775658011,703.441999673844,0,0,4.009,376.701,158.222,0,0,0,68.856,90.64,0,0,0,0,0.213020833333333,993.441999912261,1479.912,4.759,6,18,698.428,7.4
"210",6,2014-05-04,40,7.4,-0.3,0.8,0.178352007469655,3789.20299959183,0,0,366.025,1529.338,260.655,0,0,0,119.286,1408.522,4.015,93.997,0,0,0.111111111111111,143.739000082016,143.509,7.099,7,18,3781.838,7.4
"211",6,2014-05-05,41,7.4,-0.4,0.6,0.0911111111111111,4416.27499961853,0,0,24.224,2213.257,669.236,0,0,0,20.181,1482.427,0,0,0,0,0.155523255813953,94.0479998588562,93.882,6.67,1,18,4409.325,6.8
"212",6,2014-05-06,42,6.8,0,0.6,0.139649859943978,5954.98199915886,1,0,168.663,2912.112,872.86,0,0,108.783,0,2238.682,40.743,0,0,0,0.0535714285714286,900.348000288009,906.127,6.692,2,18,6341.843,6.8
"213",6,2014-05-07,43,6.8,-0.2,0.4,0.139274977895667,8339.02400112152,2,3,1371.316,3562.654,1640.557,0,0,0,582.497,1356.772,0,0,0,8.026,0.025,2173.77599978447,3564.704,5.89,3,19,8521.822,NA
"214",8,2014-03-14,1,7.4,-0.2,1.2,0.129532124963159,3098.64000082016,0,10,588.709,263.401,0,0,0,0,34.208,714.42,1277.345,180.247,20.109,0,0.00806742943775244,261.630000114441,261.533,8.385,5,11,3078.439,6.4
"215",8,2014-03-15,2,6.4,-0.6,0.6,0.14835055861425,949.105999946595,0,2,51.416,296.208,77.59,0,0,17.086,62.704,442.426,0,0,0,0,0.000193236714975845,278.566999912262,278.353,6.875,6,11,947.43,7
"216",8,2014-03-16,3,7,-1.2,1.2,0.0508407317729352,2380.05399990082,0,0,82.143,1753.462,0,0,0,0,45.006,449.578,0,0,11.119,0,0.0283296948905868,251.900000333786,251.502,7.639,7,11,2341.308,5.8
"217",8,2014-03-17,4,5.8,-0.1,0.3,0.0610113351439373,1268.26400017738,0,0,53.55,5763.016,0,0,0,0,58.308,553.333,0,0,0,0,0.0378973204568627,0,38.149,8.84,1,11,6428.207,6.3
"218",8,2014-03-18,5,6.3,0.3,0.7,0.0455861788511006,1285.65099954605,0,0,5.92,704.977,142.79,0,0,0,39.056,391.249,0,0,0,0,0,150.424999952316,6433.722,7,2,11,1283.992,6.7
"219",8,2014-03-19,6,6.7,-0.2,1,0.100827461153581,1135.40699934959,1,0,44.098,518.356,26.471,0,0,0,56.276,480.386,0,0,8.043,0,0,32.5190000534057,32.188,8,3,12,1133.63,6.4
"220",8,2014-03-20,7,6.4,-0.2,0.8,0.0898159820592054,985.27299952507,0,1,4862.881,227.016,0,0,0,0,37.051,621.61,0,0,0,0,0,692.052999734878,692.183,7,4,12,5748.558,6.6
"221",8,2014-03-21,8,6.6,-0.4,0.6,0.0143076837834443,2683.52399969101,0,4,215.864,2409.832,0,0,0,0,39.147,991.534,0,0,48.316,0,0.0037037037037037,171.361999988556,171.191,6,5,12,3704.693,6.4
"222",8,2014-03-22,9,6.4,-0.4,0.8,0.0355703271237592,609.253000020981,0,0,0,4183.134,0,0,0,0,36.14,361.453,89.938,0,16.075,0,0,114.315999984741,114.179,7,6,12,4686.74,7.2
"223",8,2014-03-23,10,7.2,-0.2,0.8,0.0412445534877768,1152.40500020981,2,0,83.107,310.532,0,0,0,0,322.857,1419.633,213.642,0,82.451,0,0,317.464000225067,314.887,6,7,12,2432.222,6.8
"224",8,2014-03-24,11,6.8,-0.8,1,0.0740926604202586,1248.68099975586,0,0,2.035,114.891,0,0,0,0,43.976,1086.908,0,0,6.029,0,0.0437519452225334,221.955000162124,4109.838,5,1,12,1253.839,7.4
"225",8,2014-03-25,12,7.4,-0.4,1.2,0.0270362589480236,542.49799990654,0,0,5.494,49.97,89.12,0,0,0,43.875,353.84,0,0,0,0,0,659.410000085831,658.041,7,2,12,542.299,6.8
"226",8,2014-03-26,13,6.8,-0.2,0.9,0.137235469448584,1753.46000099182,0,4,330.846,830.031,112.399,0,0,161.499,45.978,413.674,0,0,11.029,0,0,183.785000085831,1578.648,6,3,13,1905.456,6.6
"227",8,2014-03-27,14,6.6,0,0.6,0.109657244380565,980.019999980927,0,6,104.84,806.568,0,0,0,0,49.971,2028.461,0,0,0,0,0,64.9909999370575,64.98,7,4,13,2989.84,6.4
"228",8,2014-03-28,15,6.4,-0.2,0.6,0.0264956192737818,1817.11900043488,1,12,774.677,899.459,0,0,0,0,52.028,706.401,0,167.534,0,0,0.0492685963274198,1562.99800014496,1759.587,5,5,13,2600.099,7.5
"229",8,2014-03-29,16,7.5,-0.4,1.1,0.0399105930038992,1111.12200069427,0,0,11.091,536.168,64.889,0,0,0,40.071,422.01,0,0,0,0,0,59.8029999732971,59.797,7,6,13,1074.229,6.6
"230",8,2014-03-30,17,6.6,0.1,0.7,0.12028551989635,692.781998872757,0,0,9.926,207.445,0,0,0,0,33.273,441.056,0,0,0,0,0,80.7070000171661,80.319,7,7,13,691.7,7.5
"231",8,2014-03-31,18,7.5,-0.3,1.2,0.126295442908346,1582.58399963379,0,0,0,1230.323,20.184,0,0,0,43.612,379.598,0,0,14.035,0,0,87.1110000610352,86.778,8,1,13,1687.752,7.4
