"","ID","date","beepo","mood","arousal","valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather"
"2366","14",2014-04-13,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2367","14",2014-04-13,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2368","14",2014-04-13,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2369","14",2014-04-13,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2370","14",2014-04-13,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2371","14",2014-04-14,1,7,-1,1,0.00166666666666667,65.6319999694825,0,0,65.443,0,0,0,0,0,0,0,0,0,0,0
"2372","14",2014-04-14,2,8,1,1,0.00833333333333333,86.0460000038147,0,0,10.052,0,0,0,0,0,2896.619,0,0,0,0,0
"2373","14",2014-04-14,3,NA,NA,NA,0.00555555555555557,41.1119999885559,0,0,5.473,0,0,0,0,0,35.438,0,0,0,0,0
"2374","14",2014-04-14,4,NA,NA,NA,0,107.697000026703,0,0,60.377,40.208,0,0,0,0,7.058,0,0,0,0,0
"2375","14",2014-04-14,5,NA,NA,NA,0.0166666666666667,27.2910001277923,0,0,27.245,0,0,0,0,0,0,0,0,0,0,0
"2376","14",2014-04-15,1,6,-1,0,0,30.6559998989106,0,0,13.13,0,0,0,0,0,9.103,8.264,0,0,0,0
"2377","14",2014-04-15,2,NA,NA,NA,0.0084033613445378,200.805000066757,0,0,3008.007,52.448,0,0,0,0,5.029,0,0,0,0,0
"2378","14",2014-04-15,3,6,-1,1,0.00606060606060607,49.2500000000001,0,0,56.965,0,0,0,0,0,3.222,0,0,0,0,0
"2379","14",2014-04-15,4,6,-1,0,0,41.0909998416901,0,0,22.743,0,0,0,0,0,11.039,7.222,0,0,0,0
"2380","14",2014-04-15,5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2381","14",2014-04-16,1,7,1,1,0.0152836134453782,180.235999822617,0,0,156.508,13.135,0,0,0,0,10.04,0,0,0,0,0
"2382","14",2014-04-16,2,6,1,1,0.17296918767507,267.278000354767,0,0,251.876,0,0,0,0,0,15.088,0,0,0,0,0
"2383","14",2014-04-16,3,NA,NA,NA,0.214449112978525,230.036000013351,0,0,221.866,0,0,0,0,0,8.033,0,0,0,0,0
"2384","14",2014-04-16,4,5,1,-1,0.0084033613445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2385","14",2014-04-16,5,6,-1,0,0.0112044817927171,65.4359998703002,0,0,4708.189,0,0,0,0,0,22.103,0,0,0,0,0
"2386","14",2014-04-17,1,6,-1,1,0.00979225023342672,265.905000209808,0,0,10315.054,40.359,0,0,0,0,10.029,0,0,0,0,0
"2387","14",2014-04-17,2,NA,NA,NA,0.111111111111111,21.606999874115,0,0,10.529,0,0,0,0,0,11.047,0,0,0,0,0
"2388","14",2014-04-17,3,6.5,0.5,0.5,0.136111111111111,223.213999986649,0,0,184.277,0,0,0,0,0,38.399,0,0,0,0,0
"2389","14",2014-04-17,4,6,-1,0,0.130555555555556,34.2400000095367,0,1,16.107,0,0,0,0,0,18.114,0,0,0,0,0
"2390","14",2014-04-17,5,6,1,0,0.00833333333333334,256.442999601364,0,0,2430.408,10.052,0,0,0,77.543,8.027,18.177,0,0,0,0
"2391","14",2014-04-18,1,6.5,-1,0,0,40.4350001811981,0,0,76.183,11.074,0,0,0,0,17.269,0,0,0,0,0
"2392","14",2014-04-18,2,NA,NA,NA,0.135416666666666,86.4460000991821,0,0,47.011,28.139,0,0,0,0,11.151,0,0,0,0,0
"2393","14",2014-04-18,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2394","14",2014-04-18,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2395","14",2014-04-18,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2396","14",2014-04-19,1,7,-1,1,0.000700280112044817,126.858999729156,0,0,86.506,32.344,0,0,0,0,8.045,0,0,0,0,0
"2397","14",2014-04-19,2,6.5,1,1,0.0111111111111111,32.103000164032,0,0,10.896,0,0,0,0,0,21.088,0,0,0,0,0
"2398","14",2014-04-19,3,NA,NA,NA,0,26.9010000228882,0,0,8.114,8.133,0,0,0,0,10.174,0,0,0,0,0
"2399","14",2014-04-19,4,7,0,1,0,47.2360000610352,0,0,6.238,31.916,0,0,0,0,9.071,0,0,0,0,0
"2400","14",2014-04-19,5,NA,NA,NA,0,5.7110002040863,0,1,0,5.714,0,0,0,0,0,0,0,0,0,0
"2401","14",2014-04-20,1,7,-1,0,0.00138888888888889,290.305999994278,0,1,97.243,175.763,0,0,0,0,17.158,0,0,0,0,0
"2402","14",2014-04-20,2,NA,NA,NA,0.0111111111111111,106.587000370026,0,0,70.444,27.155,0,0,0,0,9.042,0,0,0,0,0
"2403","14",2014-04-20,3,NA,NA,NA,0.00555555555555557,54.183000087738,0,0,39.044,9.035,0,0,0,0,6.068,0,0,0,0,0
"2404","14",2014-04-20,4,NA,NA,NA,0.0138888888888889,11.9539999961853,0,0,11.989,0,0,0,0,0,0,0,0,0,0,0
"2405","14",2014-04-20,5,8,-1,1,0.0278711484593838,400.207000017165,0,0,212.132,0,0,0,169.699,0,18.135,0,0,0,0,0
"2406","14",2014-04-21,1,8,1,1,0.0244517543859649,418.909999847413,1,0,113.538,297.338,0,0,0,0,8.06,0,0,0,0,0
"2407","14",2014-04-21,2,NA,NA,NA,0.144771241830065,20.0380001068115,0,0,1662.904,0,0,0,0,0,0,0,0,0,0,0
"2408","14",2014-04-21,3,7,1,1,0.0111111111111111,119.957000017166,0,0,66.587,25.155,0,0,0,0,10.036,18.149,0,0,0,0
"2409","14",2014-04-21,4,6.5,-0.5,1,0.0833333333333333,18.3689997196198,0,0,11.319,0,0,0,0,0,7.049,0,0,0,0,0
"2410","14",2014-04-21,5,NA,NA,NA,0,19.5929999351501,0,0,11.521,0,0,0,0,0,8.056,0,0,0,0,0
"2411","14",2014-04-22,1,6.5,-0.5,0.5,0.00211352657004831,126.228000164032,0,0,56.031,52.695,0,0,0,0,11.058,6.122,0,0,0,0
"2412","14",2014-04-22,2,7,1,0,0.0330917874396135,249.544999837875,1,1,187.633,54.265,0,0,0,0,7.146,0,0,0,0,0
"2413","14",2014-04-22,3,7,-1,1,0,78.5290000438691,0,0,1454.019,17.225,0,0,0,0,9.041,0,0,0,0,0
"2414","14",2014-04-22,4,8,-1,1,0.0111111111111111,42.518000125885,0,0,29.389,0,0,0,0,0,8.04,0,0,0,0,0
"2415","14",2014-04-22,5,NA,NA,NA,0.0084033613445378,231.100999832153,0,0,13.084,18.161,0,0,0,0,7.029,192.844,0,0,0,0
"2416","14",2014-04-23,1,7,-1,0,0.0173611111111111,134.753000020981,0,0,86.007,26.158,0,0,0,0,22.248,0,0,0,0,0
"2417","14",2014-04-23,2,NA,NA,NA,0.212885958981294,269.669000148773,0,0,232.56,14.277,0,0,0,0,9.037,14.192,0,0,0,0
"2418","14",2014-04-23,3,NA,NA,NA,0.061111111111111,146.951000213623,0,0,165.713,0,0,0,0,0,0,0,0,0,0,0
"2419","14",2014-04-23,4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2420","14",2014-04-23,5,7,-1,0.5,0.0138888888888889,121.502999782562,0,0,48.518,10.348,0,0,0,0,15.097,0,47.435,0,0,0
"2421","14",2014-04-24,1,7,0,1,0.055952380952381,145.652000188828,0,0,92.93,35.254,0,0,0,0,17.126,0,0,0,0,0
"2422","14",2014-04-24,2,NA,NA,NA,0.155555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2423","14",2014-04-24,3,7,1,1,0.0722222222222221,451.947000026703,0,0,285.266,23.262,0,0,0,32.423,16.146,0,94.266,0,0,0
"2424","14",2014-04-24,4,8,0,1,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2425","14",2014-04-24,5,NA,NA,NA,0,26.9969999790192,0,0,9.428,17.134,0,0,0,0,0,0,0,0,0,0
"2426","14",2014-04-25,1,8,1,2,0.000694444444444444,402.948999643326,0,0,88.885,282.59,0,0,0,0,31.134,0,0,0,0,0
"2427","14",2014-04-25,2,7.5,0.5,1,0.0111111111111111,143.71399974823,0,0,1803.356,86.67,0,0,0,0,19.133,0,0,0,0,0
"2428","14",2014-04-25,3,9,1,2,0.0194444444444444,113.818000078201,0,0,66.374,39.2,0,0,0,0,8.031,0,0,0,0,0
"2429","14",2014-04-25,4,8,1,1,0.0111111111111111,72.1909999847412,0,0,9.141,55.922,0,0,0,0,7.067,0,0,0,0,0
"2430","14",2014-04-25,5,NA,NA,NA,0.00280112044817927,63.364000082016,0,0,8.135,47.134,0,0,0,0,8.071,0,0,0,0,0
"2431","14",2014-04-26,1,NA,NA,NA,0.00208333333333333,62.483000278473,0,0,74.052,0,0,0,0,0,0,0,0,0,0,0
"2432","14",2014-04-26,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2433","14",2014-04-26,3,8,-1,1,0.158333333333333,37.5569999217987,0,1,9302.763,0,0,0,0,0,0,0,0,0,0,0
"2434","14",2014-04-26,4,NA,NA,NA,0.701313628899836,74.3280000686646,0,0,15.579,29.208,0,0,0,0,15.087,0,0,0,0,0
"2435","14",2014-04-26,5,NA,NA,NA,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2436","14",2014-04-27,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2437","14",2014-04-27,2,8,-0.5,1,0.0138888888888889,135.465000152588,0,0,51.271,68.669,0,0,0,0,15.294,0,0,0,0,0
"2438","14",2014-04-27,3,7,1,1,0.00833333333333333,124.110000133515,0,0,47.432,68.498,0,0,0,0,8.113,0,0,0,0,0
"2439","14",2014-04-27,4,NA,NA,NA,0.00277777777777778,179.565999746323,0,0,134.914,25.536,0,0,0,0,19.102,0,0,0,0,0
"2440","14",2014-04-27,5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2441","14",2014-04-28,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2442","14",2014-04-28,2,NA,NA,NA,0,26.7480001449585,1,0,26.257,0,0,0,0,0,0,0,0,0,0,0
"2443","14",2014-04-28,3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2444","14",2014-04-28,4,NA,NA,NA,0,14.6770000457764,0,0,14.678,0,0,0,0,0,0,0,0,0,0,0
"2445","14",2014-04-28,5,NA,NA,NA,0,15.1730000972748,0,0,15.111,0,0,0,0,0,0,0,0,0,0,0
"2446","14",2014-04-29,1,NA,NA,NA,0,140.251999855041,0,0,130.144,8.086,0,0,0,0,2.006,0,0,0,0,0
"2447","14",2014-04-29,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2448","14",2014-04-29,3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2449","14",2014-04-29,4,NA,NA,NA,0,10.3559999465942,0,0,41.959,27.243,0,0,0,0,7.128,0,0,0,0,0
"2450","14",2014-04-29,5,NA,NA,NA,0.0111111111111111,37.9409999847412,0,0,37.964,0,0,0,0,0,0,0,0,0,0,0
"2451","14",2014-04-30,1,6,0,0,0.0400925925925926,60.3330001831054,0,0,93.288,0,0,0,0,0,8.22,0,0,0,0,0
"2452","14",2014-04-30,2,7,1,1,0.0222222222222222,20.9969999790192,0,0,10.559,0,0,0,0,0,10.419,0,0,0,0,0
"2453","14",2014-04-30,3,NA,NA,NA,0.0499999999999999,14.7359998226166,0,0,14.744,0,0,0,0,0,0,0,0,0,0,0
"2454","14",2014-04-30,4,7,1,1,0.194444444444444,78.0530002117157,0,0,70.013,0,0,0,0,0,8.073,0,0,0,0,0
"2455","14",2014-04-30,5,NA,NA,NA,0,15.1019999980927,0,0,15.111,0,0,0,0,0,0,0,0,0,0,0
"2456","14",2014-05-01,1,6,0,1,0.0229166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2457","14",2014-05-01,2,NA,NA,NA,0.15,207.626999855041,0,0,18.818,0,0,0,0,0,9.128,179.511,0,0,0,0
"2458","14",2014-05-01,3,NA,NA,NA,0.200376647834275,41.4350001811981,0,0,28.001,0,0,0,0,0,13.362,0,0,0,0,0
"2459","14",2014-05-01,4,NA,NA,NA,0.166666666666667,18.5260000228882,0,0,18.477,0,0,0,0,0,0,0,0,0,0,0
"2460","14",2014-05-01,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2461","14",2014-05-02,1,7,0,1,0.0125,35.7159998416901,0,0,9.429,0,0,0,0,0,26.204,0,0,0,0,0
"2462","14",2014-05-02,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2463","14",2014-05-02,3,6,0,1,0.0125,0,0,0,11.405,0,0,0,0,0,0,0,0,0,0,0
"2464","14",2014-05-02,4,7,1,1,0.00833333333333333,176.571000337601,0,0,151.116,7.036,0,0,0,0,18.147,0,0,0,0,0
"2465","14",2014-05-02,5,NA,NA,NA,0.00833333333333334,75.9809999465942,0,0,68.919,0,0,0,0,0,7.047,0,0,0,0,0
"2466","14",2014-05-03,1,6,0,1,0,64.050999879837,0,0,52.973,0,0,0,0,0,11.058,0,0,0,0,0
"2467","14",2014-05-03,2,7,1,1,0.0111111111111111,232.281000375748,0,0,186.801,9.19,0,0,0,0,15.046,21.135,0,0,0,0
"2468","14",2014-05-03,3,7,0,1,0.0111111111111111,180.694999933243,0,0,99.675,57.952,0,0,0,0,23.128,0,0,0,0,0
"2469","14",2014-05-03,4,NA,NA,NA,0.00555555555555557,89.5559997558593,0,0,72.498,8.028,0,0,0,0,9.032,0,0,0,0,0
"2470","14",2014-05-03,5,7,0,1,0.00277777777777778,127.611000299454,0,0,77.09,42.31,0,0,0,0,8.028,0,0,0,0,0
"2471","14",2014-05-04,1,6.5,-0.5,0.5,0.000694444444444444,44.0030002593994,0,0,28.485,8.123,0,0,0,0,7.288,0,0,0,0,0
"2472","14",2014-05-04,2,NA,NA,NA,0,98.3160002231597,0,0,52.065,0,0,0,0,0,15.068,31.135,0,0,0,0
"2473","14",2014-05-04,3,7,0.5,1,0.00277777777777778,110.046000003815,0,0,103.108,0,0,0,0,0,7.025,0,0,0,0,0
"2474","14",2014-05-04,4,7,0,1,0,44.0309998989105,0,0,27.956,0,0,0,0,0,16.081,0,0,0,0,0
"2475","14",2014-05-04,5,NA,NA,NA,0,77.746000289917,0,0,17.861,50.903,0,0,0,0,9.064,0,0,0,0,0
"2476","15",2014-03-21,1,6,1,0,0.0605158730158729,317.286999940872,4,0,206.585,100.553,0,0,0,3.01,7.053,0,0,0,0,0
"2477","15",2014-03-21,2,7,1,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2478","15",2014-03-21,3,7,-1,1,0,71.4579999446869,0,0,64.388,0,0,0,0,0,7.064,0,0,0,0,0
"2479","15",2014-03-21,4,7,0,1,0,503.226000070572,0,0,693.591,162.057,0,0,0,0,0,0,0,0,0,0
"2480","15",2014-03-21,5,8,0,1,0.297619047619048,6.40599989891052,0,0,6.404,0,0,0,0,0,0,0,0,0,0,0
"2481","15",2014-03-22,1,7,1,1,0.232879439401179,9.72700023651123,0,0,9.715,0,0,0,0,0,0,0,0,0,0,0
"2482","15",2014-03-22,2,7,-1.5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2483","15",2014-03-22,3,7,-1,1,0.00280112044817927,270.324000358582,0,0,234.941,13.12,0,0,0,0,22.17,0,0,0,0,0
"2484","15",2014-03-22,4,7,1,1,NA,10.0120000839233,0,0,10.007,0,0,0,0,0,0,0,0,0,0,0
"2485","15",2014-03-22,5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2486","15",2014-03-23,1,7,-1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2487","15",2014-03-23,2,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2488","15",2014-03-23,3,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2489","15",2014-03-23,4,7,1,1,0.00543478260869565,9.85199999809265,0,0,9.841,0,0,0,0,0,0,0,0,0,0,0
"2490","15",2014-03-23,5,7,-1,1,NA,542.862999916077,0,0,10.035,522.718,0,0,0,0,10.102,0,0,0,0,0
"2491","15",2014-03-24,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2492","15",2014-03-24,2,7,1,1,0,224.458999872207,0,0,164.738,38.207,0,0,0,21.464,0,0,0,0,0,0
"2493","15",2014-03-24,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2494","15",2014-03-24,4,7,1,1,NA,102.135999917984,0,0,94.039,0,0,0,0,0,8.046,0,0,0,0,0
"2495","15",2014-03-24,5,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2496","15",2014-03-25,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2497","15",2014-03-25,2,7,1,1,0.0172413793103448,1444.80100035667,0,0,554.523,890.138,0,0,0,0,0,0,0,0,0,0
"2498","15",2014-03-25,3,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2499","15",2014-03-25,4,7,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2500","15",2014-03-25,5,7,1,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2501","15",2014-03-26,1,7,1,1,0.0972222222222224,1924.46700000763,1,0,281.315,1278.903,0,0,0,0,364.032,0,0,0,0,0
"2502","15",2014-03-26,2,NA,NA,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"2503","15",2014-03-26,3,7,1.5,0.5,0.336805555555555,902.250999927521,2,1,146.991,742.052,0,0,0,0,13.028,0,0,0,0,0
"2504","15",2014-03-26,4,8,2,1,0.246527777777778,2093.82899975777,0,0,381.508,1700.99,0,0,0,0,11.07,0,0,0,0,0
"2505","15",2014-03-26,5,7,1,1,NA,28.1259996891022,4,0,29.059,128.746,0,0,0,0,8.046,0,62.299,0,0,0
"2506","15",2014-03-27,1,7,1,1,0,0.462000131607056,0,0,49.808,0,0,0,0,0,0,0,0,0,0,0
"2507","15",2014-03-27,2,7,1,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2508","15",2014-03-27,3,7,1,1,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"2509","15",2014-03-27,4,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2510","15",2014-03-27,5,7,1,1,NA,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"2511","15",2014-03-28,1,7,2,1,0.0315079365079365,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2512","15",2014-03-28,2,7,1,1,0.111111111111111,1583.14499998093,0,0,596.674,1039.388,0,0,0,0,7.021,0,0,0,48.229,0
"2513","15",2014-03-28,3,7,2,1,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2514","15",2014-03-28,4,7,1,1,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2515","15",2014-03-28,5,8,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2516","15",2014-03-29,1,7,-2,0,0.177116402116402,474.196000099183,3,0,175.336,93.791,0,0,0,0,0,205.592,0,0,0,0
"2517","15",2014-03-29,2,7,-2,1,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2518","15",2014-03-29,3,7,0,1,0.640873015873016,9.88899993896484,1,0,9.889,0,0,0,0,0,0,0,0,0,0,0
"2519","15",2014-03-29,4,7,-2,1,NA,110.878999710083,2,0,91.764,0,0,0,0,9.039,10.032,0,0,0,0,0
"2520","15",2014-03-29,5,7,0,1,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2521","15",2014-03-30,1,7,-2,1,0.202380952380952,352.854000091552,1,0,255.255,97.514,0,0,0,0,0,0,0,0,0,0
"2522","15",2014-03-30,2,7,-2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2523","15",2014-03-30,3,8,0,1,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"2524","15",2014-03-30,4,NA,NA,NA,0.283730158730159,317.469000339509,0,0,179.73,137.679,0,0,0,0,0,0,0,0,0,0
"2525","15",2014-03-30,5,7.5,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2526","15",2014-03-31,1,7,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2527","15",2014-03-31,2,7,1,1,NA,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"2528","15",2014-03-31,3,7,0,1,NA,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
"2529","15",2014-03-31,4,7,0,1,NA,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"2530","15",2014-03-31,5,8,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2531","15",2014-04-01,1,7,1,1,0.18452380952381,333.595999956131,0,0,100.978,232.613,0,0,0,0,0,0,0,0,0,0
"2532","15",2014-04-01,2,7,0,1,0.359126984126984,436.259000062943,0,0,187.38,502.208,0,0,0,0,0,0,0,0,0,0
"2533","15",2014-04-01,3,7,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2534","15",2014-04-01,4,7,1,1,NA,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"2535","15",2014-04-01,5,8,1,1,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"2536","15",2014-04-02,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2537","15",2014-04-02,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2538","15",2014-04-02,3,7,0.5,1,0.166666666666667,379.68399977684,1,1,77.65,279.79,0,0,0,0,8.031,14.121,0,0,0,0
"2539","15",2014-04-02,4,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2540","15",2014-04-02,5,8,1,1,0.295634920634921,1281.62300014496,6,0,234.647,1037.751,0,0,0,9.064,0,0,0,0,0,0
"2541","15",2014-04-03,1,7,0,1,0,9.98599982261658,0,0,9.976,0,0,0,0,0,0,0,0,0,0,0
"2542","15",2014-04-03,2,8,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2543","15",2014-04-03,3,7,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2544","15",2014-04-03,4,7,1,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2545","15",2014-04-03,5,7,1,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2546","15",2014-04-04,1,7,0.5,1,0.0259328931203931,591.645000219346,0,0,378.382,165.828,0,0,0,0,0,47.184,0,0,0,0
"2547","15",2014-04-04,2,7,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2548","15",2014-04-04,3,8,1,1,0.713169642857143,138.50200009346,1,0,124.847,173.859,0,0,0,0,0,189.013,0,0,0,0
"2549","15",2014-04-04,4,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2550","15",2014-04-04,5,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2551","15",2014-04-05,1,7,-1,1,0.0263157894736842,25.4140002727509,0,0,25.402,0,0,0,0,0,0,0,0,0,0,0
"2552","15",2014-04-05,2,8,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2553","15",2014-04-05,3,8,2,1,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"2554","15",2014-04-05,4,8,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2555","15",2014-04-05,5,8,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2556","15",2014-04-06,1,6,-1,-1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2557","15",2014-04-06,2,6,-1,0,0.00657894736842105,121.463000059127,0,0,80.193,41.223,0,0,0,0,0,0,0,0,0,0
"2558","15",2014-04-06,3,6,1,0,NA,302.28299999237,2,0,145.165,157.007,0,0,0,0,0,0,0,0,0,0
"2559","15",2014-04-06,4,7,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2560","15",2014-04-06,5,6,0,0,NA,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"2561","15",2014-04-07,1,7,0,1,0.0657894736842105,119.762000083923,0,0,21.053,88.577,0,0,0,0,10.079,0,0,0,0,0
"2562","15",2014-04-07,2,6.5,0,1,0.147727272727273,38.9230000972748,0,0,8.608,30.276,0,0,0,0,0,0,0,0,0,0
"2563","15",2014-04-07,3,7,1,0,NA,358.824999809265,2,1,18.841,331.829,0,0,0,0,8.119,0,0,0,0,0
"2564","15",2014-04-07,4,7,1,-1,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2565","15",2014-04-07,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2566","15",2014-04-08,1,6,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2567","15",2014-04-08,2,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2568","15",2014-04-08,3,7,0,1,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"2569","15",2014-04-08,4,7,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2570","15",2014-04-08,5,7,1,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2571","15",2014-04-09,1,7,0,1,0.00526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2572","15",2014-04-09,2,7,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2573","15",2014-04-09,3,7,-1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2574","15",2014-04-09,4,7,0,1,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"2575","15",2014-04-09,5,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2576","15",2014-04-10,1,7.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2577","15",2014-04-10,2,7,0,NA,0.0197368421052631,648.267000198364,0,0,222.572,486.128,0,0,0,0,0,0,0,0,0,0
"2578","15",2014-04-10,3,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2579","15",2014-04-10,4,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2580","15",2014-04-10,5,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2581","15",2014-04-11,1,7,-2,0,NA,630.354000091553,0,0,188.258,3.04,0,0,0,0,11.077,427.776,0,0,0,0
"2582","15",2014-04-11,2,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2583","15",2014-04-11,3,7,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
