"","ID","observation_day","beepo","date","mood","arousal","valence","activity","screen","call","sms","appCat.communication","night_screen","night_appcat_combined","weekday","week_of_year","appCat_total","mood_cat","call_cat","sms_cat","night_MAX_cat","night_SUM_cat","binary_appCat.builtin","binary_appCat.entertainment","binary_appCat.finance","binary_appCat.game","binary_appCat.office","binary_appCat.social","binary_appCat.travel","roll_mean_15","roll_mean_45"
"562",17,34,2,2014-04-24,7,1,0.550340868317187,0.105166832573249,459.208999872208,0,0,151.66,3170.92100000382,1342.525,4,17,458.6,"1","0","0","1","2",1,1,0,0,0,1,1,6.96223896663078,7.00668341107523
"563",17,34,3,2014-04-24,7,1,0.550340868317187,0.237138495749177,830.598999500275,0,0,249.518,3170.92100000382,1342.525,4,17,829.509,"1","0","0","1","2",1,1,0,0,0,1,1,6.98111948331539,7.00668341107523
"564",17,34,4,2014-04-24,7,1,1,0.160812672176309,1622.84800028801,0,0,321.32,3170.92100000382,1342.525,4,17,1720.526,"1","0","0","1","2",1,1,0,0,0,1,1,6.91445281664873,7.00668341107523
"565",17,34,5,2014-04-24,8,1,0.550340868317187,0.174443986771112,3869.96000003815,1,0,460.958,3170.92100000382,1342.525,4,17,3869.558,"2","1","0","1","2",1,1,0,1,0,1,0,6.98111948331539,7.02890563329745
"566",17,35,1,2014-04-25,7,-2,1,0.0056980056980057,34.3320002555847,0,0,24.368,860.045001029968,15777.42,5,17,34.287,"1","0","0","1","2",1,0,0,0,0,0,0,7.18111948331539,7.02890563329745
"567",17,35,2,2014-04-25,7,1,1,0.191944444444444,1289.82399988174,0,1,2680.423,860.045001029968,15777.42,5,17,5307.756,"1","0","1","1","2",1,1,0,0,0,1,1,7.18111948331539,7.02890563329745
"568",17,35,3,2014-04-25,8,1,1,0.282585175766994,1102.61299991608,0,0,597.514,860.045001029968,15777.42,5,17,1101.604,"2","0","0","1","2",1,1,0,0,0,1,1,7.24778614998206,7.05112785551967
"569",17,35,4,2014-04-25,6.71679224973089,-0.126444205238608,0.550340868317187,0.256412412079947,803.668999433517,0,0,281.21,860.045001029968,15777.42,5,17,802.983,"3","0","0","1","2",1,0,0,0,1,0,0,7.16223896663078,7.02261212773592
"570",17,35,5,2014-04-25,7,1,1,0.776950354609929,81.1299998760223,0,0,388.618,860.045001029968,15777.42,5,17,691.59,"1","0","0","1","2",1,0,0,0,0,0,0,7.16223896663078,7.02261212773592
"571",17,36,1,2014-04-26,6.71679224973089,-0.126444205238608,0.550340868317187,0.258918128654971,422.988999605179,0,0,1402.119,1061.93599963188,1803.795,6,17,1472.644,"3","0","0","0","0",1,0,0,0,0,1,0,7.14335844994618,7.01631862217438
"572",17,36,2,2014-04-26,7,1,1,0.23274087867316,422.368998765946,0,1,50.132,1061.93599963188,1803.795,6,17,423.279,"1","0","1","0","0",1,0,0,0,0,0,0,7.16223896663078,7.01631862217438
"573",17,36,3,2014-04-26,8,1,1,0.334391169785773,430.659999847412,0,0,245.932,1061.93599963188,1803.795,6,17,453.259,"2","0","0","0","0",1,0,0,0,0,0,0,7.16223896663078,7.0385408443966
"574",17,36,4,2014-04-26,9,1,1,0.235294117647059,37.0880000591278,0,0,24.497,1061.93599963188,1803.795,6,17,37.019,"2","0","0","0","0",1,0,0,0,0,0,0,7.29557229996412,7.08298528884105
"575",17,36,5,2014-04-26,8,1,0.550340868317187,0,77.4419999122619,0,0,66.249,1061.93599963188,1803.795,6,17,77.29,"2","0","0","0","0",1,0,0,0,0,0,0,7.36223896663078,7.10520751106327
"576",17,37,1,2014-04-27,6.71679224973089,-0.126444205238608,0.550340868317187,0,0,0,0,0,42.5,42.408,7,17,0,"3","0","0","1","2",0,0,0,0,0,0,0,7.34335844994618,7.10520751106327
"577",17,37,2,2014-04-27,8,1,1,0.00555555555555557,58.4920001029968,0,0,1925.835,42.5,42.408,7,17,1959.413,"2","0","0","1","2",1,0,0,0,0,0,0,7.41002511661284,7.13372323884703
"578",17,37,3,2014-04-27,7,1,1,0.530555555555555,192.262000083923,0,0,183.83,42.5,42.408,7,17,192.069,"1","0","0","1","2",0,1,0,0,0,0,0,7.41002511661284,7.13372323884703
"579",17,37,4,2014-04-27,7,1,1,0.242763772175537,251.559000492096,0,0,237.12,42.5,42.408,7,17,251.481,"1","0","0","1","2",1,0,0,0,0,0,0,7.41002511661284,7.13372323884703
"580",17,37,5,2014-04-27,7,1,0.550340868317187,0.0888888888888888,3304.66799902916,0,0,740.079,42.5,42.408,7,17,3333.998,"1","0","0","1","2",1,1,0,0,0,1,0,7.34335844994618,7.13372323884703
"581",17,38,1,2014-04-28,7,1,0.550340868317187,0.133333333333333,899.06900024414,0,0,240.556,1182.50399971008,14217.66,1,17,1004.564,"1","0","0","1","2",1,1,0,0,0,1,0,7.34335844994618,7.14001674440856
"582",17,38,2,2014-04-28,6.71679224973089,-0.126444205238608,0.550340868317187,0.273032044583769,822.950999736786,0,0,506.098,1182.50399971008,14217.66,1,17,860.662,"3","0","0","1","2",1,0,0,0,1,1,1,7.32447793326157,7.13372323884703
"583",17,38,3,2014-04-28,6,0,-1,0.122421750039322,2230.22000026703,0,0,219.883,1182.50399971008,14217.66,1,17,2130.364,"0","0","0","1","2",1,1,0,0,1,1,1,7.19114459992824,7.11150101662481
"584",17,38,4,2014-04-28,7,1,1,0.0540696532075843,1091.81999945641,0,0,1202.637,1182.50399971008,14217.66,1,17,1739.079,"1","0","0","1","2",1,0,0,0,1,1,0,7.21002511661284,7.11150101662481
"585",17,38,5,2014-04-28,7,1,1,0.129015962994954,78.7669997215271,0,0,73.569,1182.50399971008,14217.66,1,17,78.619,"1","0","0","1","2",0,0,0,0,0,0,0,7.21002511661284,7.11150101662481
"586",17,39,1,2014-04-29,7,0,1,0.127777777777778,759.138999938965,0,0,119.311,147.105999946594,146.521,2,17,758.961,"1","0","0","1","1",1,0,0,0,0,1,1,7.22890563329745,7.11150101662481
"587",17,39,2,2014-04-29,7,1,1,0.236111111111111,1249.23599982262,0,0,613.046,147.105999946594,146.521,2,17,1248.631,"1","0","0","1","1",1,1,0,0,0,1,1,7.22890563329745,7.11779452218634
"588",17,39,3,2014-04-29,6,1,0.550340868317187,0.237739997522606,2800.6639995575,0,0,914.594,147.105999946594,146.521,2,17,4196.536,"0","0","0","1","1",1,1,0,0,0,1,1,7.09557229996412,7.09557229996412
"589",17,39,4,2014-04-29,8,1,1,0.26514939309057,456.934999227524,0,0,369.088,147.105999946594,146.521,2,17,606.496,"2","0","0","1","1",1,0,0,0,0,1,0,7.02890563329745,7.09557229996412
"590",17,39,5,2014-04-29,7,1,1,0.0166666666666667,15.3180000782013,0,0,0,147.105999946594,146.521,2,17,15.137,"1","0","0","1","1",1,0,0,0,0,0,0,6.96223896663078,7.09557229996412
"591",17,40,1,2014-04-30,8,1,0.550340868317187,0.156769147788565,960.451999902725,0,0,0,143.054999828339,11390.769,3,18,797.973,"2","0","0","0","2",1,0,0,0,0,1,1,7.04778614998206,7.11779452218634
"592",17,40,2,2014-04-30,6.71679224973089,-0.126444205238608,0.550340868317187,0.285105290190036,412.370000123978,0,0,162.369,143.054999828339,11390.769,3,18,379.684,"3","0","0","0","2",1,0,0,0,0,1,1,6.96223896663078,7.11150101662481
"593",17,40,3,2014-04-30,6.71679224973089,-0.126444205238608,0.550340868317187,0.44781746031746,447.148999929428,0,0,282.416,143.054999828339,11390.769,3,18,491.76,"3","0","0","0","2",1,0,1,0,0,1,1,6.94335844994618,7.11150101662481
"594",17,40,4,2014-04-30,6.71679224973089,-0.126444205238608,0.550340868317187,0.0573030361569914,340.937999963761,0,0,283.991,143.054999828339,11390.769,3,18,340.193,"3","0","0","0","2",1,0,0,0,0,0,0,6.92447793326157,7.08298528884105
"595",17,40,5,2014-04-30,6,1,1,0.016643709825528,380.816999912262,0,0,292.507,143.054999828339,11390.769,3,18,380.615,"0","0","0","0","2",1,0,0,0,0,1,0,6.85781126659491,7.06076306661883
"596",17,41,1,2014-05-01,6.71679224973089,-0.126444205238608,0.550340868317187,0,0,0,0,0,764.361000061036,2557.801,4,18,0,"3","0","0","2","2",0,0,0,0,0,0,0,6.8389307499103,7.12113622772396
"597",17,41,2,2014-05-01,6.71679224973089,-0.126444205238608,0.550340868317187,0.00277777777777778,134.906000137329,0,0,0,764.361000061036,2557.801,4,18,134.827,"3","0","0","2","2",1,0,0,0,0,1,0,6.8389307499103,7.11484272216242
"598",17,41,3,2014-05-01,8,1,1,0.419444444444444,40.8110001087188,0,0,0,764.361000061036,2557.801,4,18,40.706,"2","0","0","2","2",1,0,0,0,0,0,0,6.97226408324363,7.13706494438464
"599",17,41,4,2014-05-01,6.71679224973089,-0.126444205238608,0.550340868317187,0.138475665748393,4475.82199931144,0,0,238.362,764.361000061036,2557.801,4,18,4475.412,"3","0","0","2","2",1,1,0,1,0,1,0,6.95338356655902,7.10854921660088
"600",17,41,5,2014-05-01,6.71679224973089,-0.126444205238608,0.550340868317187,0.0924720716289669,1638.20200014114,0,1,556.987,764.361000061036,2557.801,4,18,1641.286,"3","0","1","2","2",1,0,0,1,0,0,0,6.93450304987442,7.10225571103935
"601",17,42,1,2014-05-02,6.71679224973089,-0.126444205238608,0.550340868317187,0,4.86899995803833,0,0,0,282.999000072479,346.6,5,18,4.855,"3","0","0","0","0",1,0,0,0,0,0,0,6.91562253318981,7.09596220547781
"602",17,42,2,2014-05-02,6.71679224973089,-0.126444205238608,0.550340868317187,0.325,189.13100028038,0,0,0,282.999000072479,346.6,5,18,1025.13,"3","0","0","0","0",1,0,0,0,0,0,1,6.8967420165052,7.09596220547781
"603",17,42,3,2014-05-02,6.71679224973089,-0.126444205238608,0.550340868317187,0.673855519319129,993.941000223159,1,0,801.865,282.999000072479,346.6,5,18,993.396,"3","1","0","0","0",1,0,0,0,0,0,1,6.94452816648726,7.06744647769406
"604",17,42,4,2014-05-02,6.71679224973089,-0.126444205238608,0.550340868317187,0.504324702854115,1136.617000103,0,0,99.84,282.999000072479,346.6,5,18,6211.778,"3","0","0","0","0",1,0,0,0,0,1,1,6.85898098313599,7.06115297213252
"605",17,42,5,2014-05-02,7,1,1,0.455341880341881,51.055999994278,0,0,21.888,282.999000072479,346.6,5,18,50.947,"1","0","0","0","0",1,0,0,0,0,0,0,6.85898098313599,7.06115297213252
"606",17,43,1,2014-05-03,7,-2,1,0.00854700854700855,0,0,0,0,557.682000875473,575.423,6,18,28.832,"1","0","0","1","1",1,0,0,0,0,0,0,6.79231431646932,7.06115297213252
"607",17,43,2,2014-05-03,7,-2,1,0.105889337104782,1952.28399991989,7,0,554.521,557.682000875473,575.423,6,18,1952.422,"1","2","0","1","1",1,0,0,0,0,1,0,6.81119483315393,7.06115297213252
"608",17,43,3,2014-05-03,6.71679224973089,-0.126444205238608,0.550340868317187,0.363020421843951,754.550999641418,0,0,153.514,557.682000875473,575.423,6,18,756.752,"3","0","0","1","1",1,1,0,0,0,1,0,6.81119483315393,7.05485946657098
"609",17,43,4,2014-05-03,7.5,1,1,0.412371615312792,215.695999860764,0,3,129.093,557.682000875473,575.423,6,18,417.7,"2","0","2","1","1",1,0,0,0,0,0,1,6.86340868317187,7.0659705776821
"610",17,43,5,2014-05-03,6.71679224973089,-0.126444205238608,0.550340868317187,0.536418936418936,68.5009999275207,0,0,53.543,557.682000875473,575.423,6,18,84.864,"3","0","0","1","1",1,0,0,0,0,0,0,6.91119483315393,7.03745484989834
"611",17,44,1,2014-05-04,6.71679224973089,-0.126444205238608,0.550340868317187,0,14.2669999599457,0,0,14.252,109.083000183105,10557.657,7,18,14.252,"3","0","0","2","2",0,0,0,0,0,0,0,6.91119483315393,7.0311613443368
"612",17,44,2,2014-05-04,6.71679224973089,-0.126444205238608,0.550340868317187,0.0137741046831956,193.898000001907,0,0,43.545,109.083000183105,10557.657,7,18,193.899,"3","0","0","2","2",1,0,0,0,0,1,0,6.91119483315393,7.02486783877527
"613",17,44,3,2014-05-04,6.71679224973089,-0.126444205238608,0.550340868317187,0,4963.02699995041,0,0,0,109.083000183105,10557.657,7,18,0,"3","0","0","2","2",0,0,0,0,0,0,0,6.82564764980266,6.99635211099151
"614",17,44,4,2014-05-04,6.71679224973089,-0.126444205238608,0.550340868317187,0.0277777777777778,304.435000181198,0,0,165.789,109.083000183105,10557.657,7,18,329.453,"3","0","0","2","2",1,0,0,0,0,0,0,6.82564764980266,6.99635211099151
"615",17,44,5,2014-05-04,6.71679224973089,-0.126444205238608,0.550340868317187,0.0279645191409897,140.907000541687,0,0,1445.435,109.083000183105,10557.657,7,18,1525.526,"3","0","0","2","2",1,0,0,0,0,1,0,6.82564764980266,6.99005860542997
"616",24,1,1,2014-04-16,6,-1,0,0.0448179271708683,0,0,0,0,758.582999944687,643.361,3,16,0,"0","0","0","3","3",0,0,0,0,0,0,0,NA,NA
"617",24,1,2,2014-04-16,6.71679224973089,-0.126444205238608,0.550340868317187,0.255555555555555,653.817999839782,1,0,277.74,758.582999944687,643.361,3,16,653.627,"3","1","0","3","3",1,0,0,0,0,1,0,NA,NA
"618",24,1,3,2014-04-16,8.5,1,1,0.0773426845899084,62.2490000724793,0,1,9.042,758.582999944687,643.361,3,16,62.152,"2","0","1","3","3",1,0,0,0,0,0,0,NA,NA
"619",24,1,4,2014-04-16,7,-1,0,0.327595628415301,1862.70699977875,0,0,1617.691,758.582999944687,643.361,3,16,2006.847,"1","0","0","3","3",1,0,0,0,0,0,1,NA,NA
"620",24,1,5,2014-04-16,7,-2,0,0.0614145658263305,370.646000146866,2,1,271.631,758.582999944687,643.361,3,16,370.472,"1","2","1","3","3",1,0,0,0,0,0,0,NA,NA
"621",24,2,1,2014-04-17,7,-1,0,0.0695868945868946,1999.41499996185,0,1,1702.69,2002.5119998455,1241.988,4,16,1960.668,"1","0","1","2","1",1,0,0,0,0,0,0,NA,NA
"622",24,2,2,2014-04-17,7,-1,0,0,178.345999717712,0,0,96.296,2002.5119998455,1241.988,4,16,178.026,"1","0","0","2","1",1,0,0,0,0,1,0,NA,NA
"623",24,2,3,2014-04-17,6,-2,0,0.199268315272761,749.640999794007,3,0,320.531,2002.5119998455,1241.988,4,16,723.38,"0","2","0","2","1",1,0,0,0,0,1,0,NA,NA
"624",24,2,4,2014-04-17,7,-2,1,0.0416666666666667,1242.84899973869,0,0,603.326,2002.5119998455,1241.988,4,16,1209.53,"1","0","0","2","1",1,0,0,0,0,1,0,NA,NA
"625",24,2,5,2014-04-17,6.71679224973089,-0.126444205238608,0.550340868317187,0,178.720999956131,1,0,16.05,2002.5119998455,1241.988,4,16,4772.645,"3","1","0","2","1",1,0,0,0,0,0,0,NA,NA
"626",24,3,1,2014-04-18,7,1,1,0.0476190476190477,25.2090001106262,0,0,0,676.746000528337,676.466,5,16,25.201,"1","0","0","3","2",1,0,0,0,0,0,0,NA,NA
"627",24,3,2,2014-04-18,6.71679224973089,-0.126444205238608,0.550340868317187,0.42911915535445,2471.12899971008,1,0,1793.578,676.746000528337,676.466,5,16,2373.416,"3","1","0","3","2",1,0,0,0,0,1,0,NA,NA
"628",24,3,3,2014-04-18,6.5,-0.5,0.5,0.462231559290383,3089.3280005455,3,1,555.792,676.746000528337,676.466,5,16,910.789,"0","2","1","3","2",1,0,0,0,0,0,0,NA,NA
"629",24,3,4,2014-04-18,7,1,1,0.140458937198068,39.3250000476837,0,0,0,676.746000528337,676.466,5,16,39.252,"1","0","0","3","2",1,0,0,0,0,0,0,NA,NA
"630",24,3,5,2014-04-18,8,1,1,0.217833800186741,1397.54399967194,12,0,243.065,676.746000528337,676.466,5,16,1397.017,"2","2","0","3","2",1,0,0,0,0,1,0,6.94335844994618,NA
"631",24,4,1,2014-04-19,6.71679224973089,-0.126444205238608,0.550340868317187,0,0,0,0,0,1553.61899995804,4195.431,6,16,0,"3","0","0","0","0",0,0,0,0,0,0,0,6.99114459992824,NA
"632",24,4,2,2014-04-19,7,-1,1,0.035821320398078,670.862999677658,0,0,140.523,1553.61899995804,4195.431,6,16,673.666,"1","0","0","0","0",1,0,0,0,0,1,0,7.01002511661285,NA
"633",24,4,3,2014-04-19,6.71679224973089,-0.126444205238608,0.550340868317187,0.15,1001.55100011826,0,0,919.223,1553.61899995804,4195.431,6,16,1034.174,"3","0","0","0","0",1,0,0,0,0,1,0,6.89114459992824,NA
"634",24,4,4,2014-04-19,7,1,1,0.0138888888888889,48.425999879837,0,0,3.006,1553.61899995804,4195.431,6,16,48.349,"1","0","0","0","0",1,0,0,0,0,1,0,6.89114459992824,NA
"635",24,4,5,2014-04-19,8,1,1,0.00833333333333334,1292.33200001717,0,0,284.127,1553.61899995804,4195.431,6,16,1074.332,"2","0","0","0","0",1,0,0,0,0,1,0,6.9578112665949,NA
"636",24,5,1,2014-04-20,6,-2,0,0.00277777777777778,0,0,0,0,1053.53699946404,5930.173,7,16,0,"0","0","0","1","2",0,0,0,0,0,0,0,6.89114459992824,NA
"637",24,5,2,2014-04-20,6.71679224973089,-0.126444205238608,0.550340868317187,0.0166666666666667,1373.22699975967,0,0,650.129,1053.53699946404,5930.173,7,16,1050.256,"3","0","0","1","2",1,0,0,0,0,1,0,6.87226408324363,NA
"638",24,5,3,2014-04-20,8,1,1,0.197222222222222,575.962999820709,1,0,323.797,1053.53699946404,5930.173,7,16,575.947,"2","1","0","1","2",1,0,0,0,0,1,0,7.00559741657696,NA
"639",24,5,4,2014-04-20,8,1,1,0.166666666666667,87.4930002689361,0,0,16.074,1053.53699946404,5930.173,7,16,87.572,"2","0","0","1","2",1,0,0,0,0,0,0,7.07226408324363,NA
"640",24,5,5,2014-04-20,9,2,1,0.325,724.672000408173,0,0,641.718,1053.53699946404,5930.173,7,16,724.397,"2","0","0","1","2",1,0,0,0,0,0,0,7.22447793326157,NA
"641",24,6,1,2014-04-21,6.71679224973089,-0.126444205238608,0.550340868317187,0,0,0,0,0,1296.05899977684,1295.797,1,16,0,"3","0","0","2","1",0,0,0,0,0,0,0,7.20559741657696,NA
"642",24,6,2,2014-04-21,7,-1,1,0,63.5739998817444,0,0,0,1296.05899977684,1295.797,1,16,63.546,"1","0","0","2","1",1,0,0,0,0,0,0,7.22447793326157,NA
"643",24,6,3,2014-04-21,6.71679224973089,-0.126444205238608,0.550340868317187,0,1754.76699948311,0,0,566.621,1296.05899977684,1295.797,1,16,1754.476,"3","0","0","2","1",1,0,0,0,0,1,0,7.2389307499103,NA
"644",24,6,4,2014-04-21,7,1,1,0,650.255000114441,0,0,212.929,1296.05899977684,1295.797,1,16,370.841,"1","0","0","2","1",1,0,0,0,0,0,0,7.2389307499103,NA
"645",24,6,5,2014-04-21,8,1,1,0.0114942528735632,259.359000205994,0,0,225.962,1296.05899977684,1295.797,1,16,259.26,"2","0","0","2","1",1,0,0,0,0,0,0,7.2389307499103,NA
"646",24,7,1,2014-04-22,8,-1,1,0.201210826210826,533.496000051498,0,0,337.502,407.413999795914,407.247,2,16,533.278,"2","0","0","2","2",1,1,0,0,0,0,0,7.32447793326157,NA
"647",24,7,2,2014-04-22,7,1,1,0.107539450613676,1379.42500019074,0,1,1105.84,407.413999795914,407.247,2,16,1364.474,"1","0","1","2","2",1,1,0,0,0,0,0,7.32447793326157,NA
"648",24,7,3,2014-04-22,6,0,0,0.194084413426388,662.201999902725,1,0,265.145,407.413999795914,407.247,2,16,676.642,"0","1","0","2","2",1,1,0,0,0,1,0,7.27669178327951,NA
"649",24,7,4,2014-04-22,7,1,1,0.0336134453781513,347.531000375748,1,0,98.526,407.413999795914,407.247,2,16,403.372,"1","1","0","2","2",1,1,0,0,0,1,0,7.27669178327951,NA
"650",24,7,5,2014-04-22,8,1,1,0.0768265005553143,31.2730000019073,0,0,0,407.413999795914,407.247,2,16,31.258,"2","0","0","2","2",1,0,0,0,0,0,0,7.27669178327951,NA
"651",24,8,1,2014-04-23,6.71679224973089,-0.126444205238608,0.550340868317187,0,0,0,0,0,51.3069999217987,51.149,3,17,0,"3","0","0","1","2",0,0,0,0,0,0,0,7.32447793326157,NA
"652",24,8,2,2014-04-23,7,-0.5,1,0.00277777777777778,74.9179999828339,0,0,58.498,51.3069999217987,51.149,3,17,74.897,"1","0","0","1","2",1,0,0,0,0,0,0,7.34335844994618,NA
"653",24,8,3,2014-04-23,9,2,0.550340868317187,0.0694444444444443,358.633000135421,3,0,121.582,51.3069999217987,51.149,3,17,358.474,"2","2","0","1","2",1,0,0,0,0,0,0,7.41002511661284,NA
"654",24,8,4,2014-04-23,6.71679224973089,-0.126444205238608,0.550340868317187,0.217553688141923,477.757999897004,0,0,93.757,51.3069999217987,51.149,3,17,431.615,"3","0","0","1","2",1,0,0,0,0,1,0,7.32447793326157,NA
"655",24,8,5,2014-04-23,7,-2,1,0,0,0,0,0,51.3069999217987,51.149,3,17,0,"1","0","0","1","2",0,0,0,0,0,0,0,7.19114459992824,NA
"656",24,9,1,2014-04-24,7,-1,1,0.0833333333333332,6.90400004386901,0,0,0,962.830000162126,962.77,4,17,6.885,"1","0","0","3","3",1,0,0,0,0,0,0,7.21002511661284,NA
"657",24,9,2,2014-04-24,7,-0.126444205238608,0.550340868317187,0.00277777777777778,78.0500001907349,1,0,0,962.830000162126,962.77,4,17,77.915,"1","1","0","3","3",1,0,0,0,0,0,0,7.21002511661284,NA
"658",24,9,3,2014-04-24,6,0,0,0.113686466311893,379.593999624253,1,0,224.907,962.830000162126,962.77,4,17,378.953,"0","1","0","3","3",1,0,0,0,0,0,0,7.16223896663078,NA
"659",24,9,4,2014-04-24,7,1,1,0.176999161246419,1353.28600025177,1,0,585.303,962.830000162126,962.77,4,17,1352.733,"1","1","0","3","3",1,0,0,0,0,1,0,7.16223896663078,NA
"660",24,9,5,2014-04-24,7,-1,0,0.0254528722270658,1297.09499979019,8,0,547.464,962.830000162126,962.77,4,17,1058.156,"1","2","0","3","3",1,0,0,0,0,1,0,7.09557229996412,7.0926204999402
"661",24,10,1,2014-04-25,6.71679224973089,-0.126444205238608,0.550340868317187,0.0583804143126178,238.562000036239,0,0,141.575,3275.99499964714,2915.833,5,17,238.431,"3","0","0","2","2",1,0,0,0,1,1,0,7.01002511661285,7.10854921660088
"662",24,10,2,2014-04-25,6.5,0,0,0.0347172743903278,327.165999889374,0,1,70.435,3275.99499964714,2915.833,5,17,398.455,"0","0","1","2","2",1,0,0,0,0,0,0,6.97669178327951,7.10373161105131
"663",24,10,3,2014-04-25,6,0,0,0.101874199219332,711.912000656128,0,0,239.362,3275.99499964714,2915.833,5,17,545.06,"0","0","0","2","2",1,0,0,0,0,0,0,6.97669178327951,7.04817605549575
"664",24,10,4,2014-04-25,5,2,0.550340868317187,0.336682710767374,644.550999879837,6,0,346.464,3275.99499964714,2915.833,5,17,643.948,"0","2","0","2","2",1,0,0,0,0,1,1,6.84335844994618,7.00373161105131
"665",24,10,5,2014-04-25,7,-1,1,0,191.963000297546,3,0,62.379,3275.99499964714,2915.833,5,17,191.671,"1","2","0","2","2",1,0,0,0,0,0,0,6.77669178327951,7.00373161105131
"666",24,11,1,2014-04-26,7,2,0.550340868317187,0.111111111111111,57.9550001621246,1,0,0,432.677999973297,432.221,6,17,57.924,"1","1","0","2","2",1,0,0,0,0,0,0,6.79557229996412,7.00373161105131
"667",24,11,2,2014-04-26,6.71679224973089,-0.126444205238608,0.550340868317187,0.735148964492957,203.558000326156,1,0,3.01,432.677999973297,432.221,6,17,203.451,"3","1","0","2","2",1,0,0,0,0,1,1,6.77669178327951,6.99743810548977
"668",24,11,3,2014-04-26,8,1,1,0.477479027937744,76.4760000705719,0,2,0,432.677999973297,432.221,6,17,76.42,"2","0","2","2","2",1,0,0,0,0,0,0,6.71002511661284,7.04188254993422
"669",24,11,4,2014-04-26,8,1,1,0.859398891678177,163.734000444412,0,1,109.923,432.677999973297,432.221,6,17,163.75,"2","0","1","2","2",1,0,0,0,0,0,0,6.79557229996412,7.06410477215644
"670",24,11,5,2014-04-26,7.5,0,1,0.552726722430112,414.674000501633,1,1,104.671,432.677999973297,432.221,6,17,414.433,"2","1","1","2","2",1,1,0,0,0,0,1,6.82890563329745,7.08150938882909
"671",24,12,1,2014-04-27,6.71679224973089,-0.126444205238608,0.550340868317187,0,0,0,0,0,532.56299996376,532.25,7,17,0,"3","0","0","2","2",0,0,0,0,0,0,0,6.81002511661285,7.07521588326755
"672",24,12,2,2014-04-27,7,-1,1,0.0157837445573295,375.385999917984,0,0,346.323,532.56299996376,532.25,7,17,375.341,"1","0","0","2","2",1,0,0,0,0,0,0,6.81002511661285,7.08150938882909
"673",24,12,3,2014-04-27,6,-2,0,0.352380952380952,166.638000011444,0,0,312.225,532.56299996376,532.25,7,17,367.068,"0","0","0","2","2",1,0,0,0,0,0,0,6.81002511661285,7.07039827771798
"674",24,12,4,2014-04-27,7,-2,1,0.0147058823529412,0,0,0,0,532.56299996376,532.25,7,17,0,"1","0","0","2","2",0,0,0,0,0,0,0,6.81002511661285,7.07039827771798
"675",24,12,5,2014-04-27,8,1,1,0.0683060109289617,150.709999799729,0,0,425.53,532.56299996376,532.25,7,17,638.083,"2","0","0","2","2",1,0,0,0,0,1,0,6.87669178327951,7.07039827771798
"676",24,13,1,2014-04-28,6,-1,0,0.0112523540489642,1454.42799973488,1,1,1250.537,71.0589997768401,70.983,1,17,1543.257,"0","1","1","3","2",1,0,0,0,0,1,0,6.82890563329745,7.05446956105729
"677",24,13,2,2014-04-28,6,-1,0,0.226541214776509,991.267000675202,0,0,668.595,71.0589997768401,70.983,1,17,1247.944,"0","0","0","3","2",1,0,0,0,0,0,0,6.79557229996412,7.03224733883507
"678",24,13,3,2014-04-28,7,2,1,0.167315879097488,1108.882999897,1,0,368.891,71.0589997768401,70.983,1,17,678.142,"1","1","0","3","2",1,0,0,0,0,1,0,6.86223896663078,7.0385408443966
"679",24,13,4,2014-04-28,6.71679224973089,-0.126444205238608,0.550340868317187,0.064846743295019,656.633000135421,0,0,595.703,71.0589997768401,70.983,1,17,656.508,"3","0","0","3","2",1,0,0,0,0,0,0,6.97669178327951,7.03224733883507
"680",24,13,5,2014-04-28,7.5,1,1,0.0338089519907702,708.336000204086,0,0,503.011,71.0589997768401,70.983,1,17,708.002,"2","0","0","3","2",1,0,0,0,0,0,0,7.01002511661285,7.02113622772396
"681",24,14,1,2014-04-29,6,0,0,0.109623510421118,130.22500038147,0,0,114.457,1247.35899972916,1247.126,2,17,130.2,"0","0","0","2","2",1,0,0,0,0,0,0,6.94335844994618,7.02113622772396
"682",24,14,2,2014-04-29,6,1,0,0.0391690009337069,543.27699995041,0,0,421.848,1247.35899972916,1247.126,2,17,543.185,"0","0","0","2","2",1,0,0,0,0,0,0,6.89557229996412,7.00520751106327
"683",24,14,3,2014-04-29,5,2,-1,0.157587172800154,351.476999998093,3,0,177.338,1247.35899972916,1247.126,2,17,351.199,"0","2","0","2","2",1,0,0,0,0,1,0,6.69557229996412,6.9385408443966
"684",24,14,4,2014-04-29,7,2,1,0.0139589169000934,1938.61600065231,0,0,1568.712,1247.35899972916,1247.126,2,17,1891.818,"1","0","0","2","2",1,0,0,0,0,1,0,6.62890563329745,6.91631862217438
"685",24,14,5,2014-04-29,6.71679224973089,-0.126444205238608,0.550340868317187,0.086111111111111,621.476000070572,3,0,413.546,1247.35899972916,1247.126,2,17,769.736,"3","2","0","2","2",1,0,0,0,0,1,0,6.57669178327951,6.8655806721684
"686",24,15,1,2014-04-30,6.71679224973089,-0.126444205238608,0.550340868317187,0.0138888888888889,307.542999982833,0,0,0,2598.51399970055,2492.576,3,18,307.428,"3","0","0","0","0",1,0,0,0,0,0,0,6.57669178327951,6.8655806721684
"687",24,15,2,2014-04-30,6,2,0,0.346335200746965,870.070000648499,5,0,351.673,2598.51399970055,2492.576,3,18,869.71,"0","2","0","0","0",1,1,0,0,1,1,0,6.51002511661285,6.84335844994618
